header,t,pose,velocity,acceleration,acc_bias,gyr_bias,jerk,snap,motors,timestamp
"seq: 14963
stamp: 
  secs: 1722274251
  nsecs: 536261082
frame_id: ""world""",1722274251.536261,"position: 
  x: -1.7800382084013984
  y: 2.357786484882198
  z: -4.360788875353583
orientation: 
  x: -0.2685715574712128
  y: 0.050752293885987704
  z: -0.054438569817488805
  w: 0.9603801150060448","linear: 
  x: 0.17566079400310103
  y: 0.0018683132765079974
  z: -0.2483633408119038
angular: 
  x: 0.001204538835503747
  y: 0.0001621744286173105
  z: 0.001728972925425659","linear: 
  x: -1.0355538771937038
  y: 0.5270700695280994
  z: -1.7781047552548728
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.5369241
"seq: 14964
stamp: 
  secs: 1722274251
  nsecs: 546252251
frame_id: ""world""",1722274251.5462523,"position: 
  x: -1.7776730473520304
  y: 2.3585581422033326
  z: -4.361146344088454
orientation: 
  x: -0.26857005107830306
  y: 0.05073102628905814
  z: -0.05443454037667553
  w: 0.9603818883389236","linear: 
  x: 0.1852737748582635
  y: 0.033170463478474896
  z: -0.19015906886496475
angular: 
  x: 0.00042301935150632617
  y: -0.003104528761720177
  z: 0.00014282557215988196","linear: 
  x: -0.891684527390445
  y: 0.724758474563101
  z: -1.2080518477234776
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.5472746
"seq: 14965
stamp: 
  secs: 1722274251
  nsecs: 556272030
frame_id: ""world""",1722274251.556272,"position: 
  x: -1.7787945372812752
  y: 2.35933543512429
  z: -4.3646983955814855
orientation: 
  x: -0.2686226371270167
  y: 0.0506527931247828
  z: -0.05445726654994054
  w: 0.9603700221745232","linear: 
  x: 0.0696653842067223
  y: 0.05497122029818647
  z: -0.26058743891353625
angular: 
  x: -0.004865899216733163
  y: -0.009112424822111635
  z: -0.004838775142566026","linear: 
  x: -1.7048857994714846
  y: 0.8349471878495932
  z: -1.6539625847073498
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.556872
"seq: 14966
stamp: 
  secs: 1722274251
  nsecs: 566238880
frame_id: ""world""",1722274251.5662389,"position: 
  x: -1.777883328532652
  y: 2.360730780940656
  z: -4.359595867539616
orientation: 
  x: -0.26855915543133574
  y: 0.05070471842646495
  z: -0.05444706979866904
  w: 0.9603856142996101","linear: 
  x: 0.07371551847646078
  y: 0.09418434282817983
  z: 0.03259549464608938
angular: 
  x: 0.005986136588930996
  y: 0.0031136365912525377
  z: 0.0016133897353065587","linear: 
  x: -1.5241491085646044
  y: 1.0736242250799795
  z: 0.7604707953581906
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.5667596
"seq: 14967
stamp: 
  secs: 1722274251
  nsecs: 576276302
frame_id: ""world""",1722274251.5762763,"position: 
  x: -1.776874408622857
  y: 2.3621249809172338
  z: -4.353947955202907
orientation: 
  x: -0.2685471416775547
  y: 0.050693937393339
  z: -0.05445546010987816
  w: 0.9603890671350841","linear: 
  x: 0.06830256809284178
  y: 0.11843663538175372
  z: 0.22143217816741437
angular: 
  x: 0.003717758964093151
  y: 0.0001467711638917192
  z: -0.000762981668342586","linear: 
  x: -1.4542140428548462
  y: 1.1745783056043542
  z: 2.119825840084446
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.5769143
"seq: 14968
stamp: 
  secs: 1722274251
  nsecs: 586224556
frame_id: ""world""",1722274251.5862246,"position: 
  x: -1.7782410905053843
  y: 2.362957335366229
  z: -4.355835128539856
orientation: 
  x: -0.2685954870932805
  y: 0.050629640594028524
  z: -0.054464953796662156
  w: 0.9603784007433582","linear: 
  x: -0.018055233538909112
  y: 0.11524422666668135
  z: 0.087877188078508
angular: 
  x: -0.0029795680008368707
  y: -0.006418128092595918
  z: -0.0034512582414441884","linear: 
  x: -2.0024414506622947
  y: 1.0607921600311123
  z: 0.936742201334436
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.5866752
"seq: 14969
stamp: 
  secs: 1722274251
  nsecs: 596482515
frame_id: ""world""",1722274251.5964825,"position: 
  x: -1.7805414154365553
  y: 2.3635814724677298
  z: -4.361065181651358
orientation: 
  x: -0.26862553315038007
  y: 0.05056564439799491
  z: -0.05448785478821953
  w: 0.9603720696828223","linear: 
  x: -0.11038234098954704
  y: 0.10406970314323961
  z: -0.12424714973252068
angular: 
  x: -0.004253241272172647
  y: -0.008883510415186015
  z: -0.005943814753729543","linear: 
  x: -2.547053130824675
  y: 0.8931946736545581
  z: -0.7474324422182591
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.5969734
"seq: 14970
stamp: 
  secs: 1722274251
  nsecs: 606221914
frame_id: ""world""",1722274251.606222,"position: 
  x: -1.7694348783534815
  y: 2.3583982709562807
  z: -4.357546583963928
orientation: 
  x: -0.2685476411290093
  y: 0.050681350283207555
  z: -0.05446339926311488
  w: 0.9603891416078288","linear: 
  x: 0.29857433791293503
  y: -0.10781035764203356
  z: 0.03358299924441121
angular: 
  x: 0.004812798411072456
  y: 0.005604929647253065
  z: 0.0027077061192798","linear: 
  x: 0.7320712548692339
  y: -0.7755621730838999
  z: 0.4947806340059071
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6067955
"seq: 14971
stamp: 
  secs: 1722274251
  nsecs: 616291761
frame_id: ""world""",1722274251.6162918,"position: 
  x: -1.7664224698682929
  y: 2.3567911024950794
  z: -4.359751830152358
orientation: 
  x: -0.26856638746296324
  y: 0.05062667604920409
  z: -0.05446569797867119
  w: 0.9603866528336381","linear: 
  x: 0.30019593715666965
  y: -0.1307748240452222
  z: -0.056558388429066506
angular: 
  x: 0.00015636820852076293
  y: -0.003320269018318388
  z: -0.0005689055541858527","linear: 
  x: 0.6789329746603165
  y: -0.88628356813585
  z: -0.23382235609250845
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6167796
"seq: 14972
stamp: 
  secs: 1722274251
  nsecs: 626209974
frame_id: ""world""",1722274251.62621,"position: 
  x: -1.7676096232160095
  y: 2.357121575167392
  z: -4.364505216235028
orientation: 
  x: -0.2685978051855278
  y: 0.050571118642637386
  z: -0.054472301389230496
  w: 0.9603804190996975","linear: 
  x: 0.1539395067202964
  y: -0.07844107762338101
  z: -0.21023957955878395
angular: 
  x: -0.0031592017354240423
  y: -0.007159946162946738
  z: -0.002737309014046734","linear: 
  x: -0.48799028966141766
  y: -0.4196163378374198
  z: -1.386296904755456
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6268892
"seq: 14973
stamp: 
  secs: 1722274251
  nsecs: 636254072
frame_id: ""world""",1722274251.636254,"position: 
  x: -1.7614924811241846
  y: 2.3575471402485806
  z: -4.36335649248402
orientation: 
  x: -0.2685227141603944
  y: 0.050640192553435735
  z: -0.05447551117916223
  w: 0.9603975955612628","linear: 
  x: 0.3413316350808074
  y: -0.04017596346776427
  z: -0.08379033567076762
angular: 
  x: 0.007846730646923332
  y: 0.006485920590660355
  z: 0.0016988966933300272","linear: 
  x: 1.0286927864684332
  y: -0.10066837122694816
  z: -0.27733257934021616
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6372654
"seq: 14974
stamp: 
  secs: 1722274251
  nsecs: 646234512
frame_id: ""world""",1722274251.6462345,"position: 
  x: -1.754836687753627
  y: 2.3581081426694133
  z: -4.361517626619487
orientation: 
  x: -0.26850177860967633
  y: 0.05064532794480345
  z: -0.05446527570979215
  w: 0.9604037585217273","linear: 
  x: 0.45945960622160237
  y: -0.005842825143147476
  z: 0.00502630003650173
angular: 
  x: 0.005222463119938619
  y: 0.0025244138082671902
  z: 0.002074697151448576","linear: 
  x: 1.8339010561976437
  y: 0.16906404082636167
  z: 0.4083053828577676
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6472518
"seq: 14975
stamp: 
  secs: 1722274251
  nsecs: 657017946
frame_id: ""world""",1722274251.657018,"position: 
  x: -1.7544338801090873
  y: 2.3591568296906984
  z: -4.364484652752929
orientation: 
  x: -0.2685338083355187
  y: 0.050588739205362346
  z: -0.054462628640854424
  w: 0.9603979359244601","linear: 
  x: 0.3119339419660593
  y: 0.03491132398029004
  z: -0.10007879644399859
angular: 
  x: -0.0007603869867712145
  y: -0.004386423159237434
  z: -0.0006598718480164144","linear: 
  x: 0.562799267192346
  y: 0.4635479102017033
  z: -0.4240067519584917
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6575913
"seq: 14976
stamp: 
  secs: 1722274251
  nsecs: 668593407
frame_id: ""world""",1722274251.6685934,"position: 
  x: -1.7491939554683469
  y: 2.3594328039962953
  z: -4.363322035622975
orientation: 
  x: -0.2684694761398392
  y: 0.050669687336988525
  z: -0.054419472535678255
  w: 0.9604141003626044","linear: 
  x: 0.39231419911811405
  y: 0.03218254179222361
  z: -0.00877455440413326
angular: 
  x: 0.006462678569036732
  y: 0.006420762137003682
  z: 0.007013413015343075","linear: 
  x: 1.157331864109548
  y: 0.397304629447623
  z: 0.3305342847992594
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6693964
"seq: 14977
stamp: 
  secs: 1722274251
  nsecs: 676277637
frame_id: ""world""",1722274251.6762776,"position: 
  x: -1.7455449046568474
  y: 2.359476842197001
  z: -4.362168937057294
orientation: 
  x: -0.2684719230728495
  y: 0.050656306318534634
  z: -0.054427492128848794
  w: 0.9604136677766997","linear: 
  x: 0.4168959615281137
  y: 0.02816324026598711
  z: 0.032404510353385
angular: 
  x: 0.0031736871914007448
  y: 0.0019500492404493596
  z: 0.0023591115911438003","linear: 
  x: 1.2645313208712718
  y: 0.34489798274901445
  z: 0.6142001002471851
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6769001
"seq: 14978
stamp: 
  secs: 1722274251
  nsecs: 686232090
frame_id: ""world""",1722274251.686232,"position: 
  x: -1.7462722248452898
  y: 2.360231526003624
  z: -4.3654468347544295
orientation: 
  x: -0.2685041141428104
  y: 0.050592859938663616
  z: -0.0544383288179777
  w: 0.9604073987465512","linear: 
  x: 0.24897694102422618
  y: 0.04835557512495666
  z: -0.09441580665337128
angular: 
  x: -0.0015763246374482507
  y: -0.005380440194748425
  z: -0.0017367641159318297","linear: 
  x: -0.11323163877148423
  y: 0.4729186407370951
  z: -0.4009782097548559
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6868598
"seq: 14979
stamp: 
  secs: 1722274251
  nsecs: 696429014
frame_id: ""world""",1722274251.696429,"position: 
  x: -1.7490676035364316
  y: 2.361280869509345
  z: -4.370539043281767
orientation: 
  x: -0.2685376238943578
  y: 0.05054204347469885
  z: -0.054461863113693595
  w: 0.9603993710226801","linear: 
  x: 0.05629943760664362
  y: 0.07229526950305779
  z: -0.24620923788745014
angular: 
  x: -0.00400644326193678
  y: -0.007175754631373374
  z: -0.005090685457496755","linear: 
  x: -1.5687012202367971
  y: 0.6182134192403287
  z: -1.5234994384581806
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.6969993
"seq: 14980
stamp: 
  secs: 1722274251
  nsecs: 706227303
frame_id: ""world""",1722274251.7062273,"position: 
  x: -1.7429818523201142
  y: 2.3662379330407886
  z: -4.361528388826282
orientation: 
  x: -0.2684543372264718
  y: 0.0506818745226133
  z: -0.054412721139249796
  w: 0.9604180715695598","linear: 
  x: 0.23746924333354802
  y: 0.22789772207002024
  z: 0.14421807034469
angular: 
  x: 0.005064623143203654
  y: 0.00815903703163611
  z: 0.006233069504335876","linear: 
  x: -0.08550654205217123
  y: 1.750365648101456
  z: 1.5408761601878684
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.706942
"seq: 14981
stamp: 
  secs: 1722274251
  nsecs: 716452122
frame_id: ""world""",1722274251.7164521,"position: 
  x: -1.7421625200170718
  y: 2.36892210314967
  z: -4.361048371849876
orientation: 
  x: -0.26846480314529725
  y: 0.05063206399168339
  z: -0.054423335279397966
  w: 0.9604171719337203","linear: 
  x: 0.17630263918842
  y: 0.2536838232392653
  z: 0.1166102576376867
angular: 
  x: 0.00133392149602986
  y: -0.0016524706065021695
  z: 0.00020339340564745536","linear: 
  x: -0.5490549149283854
  y: 1.8071653437835125
  z: 1.201716799841619
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.7169392
"seq: 14982
stamp: 
  secs: 1722274251
  nsecs: 726400137
frame_id: ""world""",1722274251.7264001,"position: 
  x: -1.7439238740402427
  y: 2.3702638962176015
  z: -4.364865543890227
orientation: 
  x: -0.26848592067374794
  y: 0.05056645932095843
  z: -0.05443703832585692
  w: 0.9604139484878493","linear: 
  x: 0.04464981948697844
  y: 0.225283508970745
  z: -0.05417481681064352
angular: 
  x: -0.0013400747760307554
  y: -0.007237999773656485
  z: -0.0031781017329688393","linear: 
  x: -1.5096984955279975
  y: 1.4533247241498215
  z: -0.1904727202255012
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.7270758
"seq: 14983
stamp: 
  secs: 1722274251
  nsecs: 738176107
frame_id: ""world""",1722274251.738176,"position: 
  x: -1.739978063218676
  y: 2.370765602581166
  z: -4.362024117161288
orientation: 
  x: -0.2684502160033316
  y: 0.050691956437571496
  z: -0.05442741669779384
  w: 0.9604178587426938","linear: 
  x: 0.16578295509443236
  y: 0.16332520825500216
  z: 0.08643006012123314
angular: 
  x: 0.0031734935582737748
  y: 0.011276275347274852
  z: 0.004342558086764248","linear: 
  x: -0.42962278702194645
  y: 0.8562305851670261
  z: 0.9297316449985777
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.7388103
"seq: 14984
stamp: 
  secs: 1722274251
  nsecs: 746220350
frame_id: ""world""",1722274251.7462204,"position: 
  x: -1.736043837231429
  y: 2.3705106271076803
  z: -4.358998450558627
orientation: 
  x: -0.26845079590283943
  y: 0.050696060079713924
  z: -0.05442906174060045
  w: 0.9604173868217735","linear: 
  x: 0.2518893988267972
  y: 0.11308281881372909
  z: 0.17051462574533727
angular: 
  x: 0.0014992813298177568
  y: 0.006002071196704128
  z: 0.002156421667825005","linear: 
  x: 0.24196900446007158
  y: 0.4225976301978366
  z: 1.49945812662279
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.7466762
"seq: 14985
stamp: 
  secs: 1722274251
  nsecs: 756240368
frame_id: ""world""",1722274251.7562404,"position: 
  x: -1.736187439821795
  y: 2.3711318636093606
  z: -4.3615426442385825
orientation: 
  x: -0.26848066585047276
  y: 0.050612690323944255
  z: -0.05443314796752849
  w: 0.9604132027648332","linear: 
  x: 0.15536041591100935
  y: 0.0984307157029551
  z: 0.026419359965256968
angular: 
  x: -0.001918208937056806
  y: -0.005477852693184436
  z: -0.0021831729721464473","linear: 
  x: -0.51540567454472
  y: 0.27963206816745223
  z: 0.2829778676617005
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.7569752
"seq: 14986
stamp: 
  secs: 1722274251
  nsecs: 766230583
frame_id: ""world""",1722274251.7662306,"position: 
  x: -1.7346639653726594
  y: 2.3756983313134263
  z: -4.35478014837794
orientation: 
  x: -0.26843573248125707
  y: 0.05072960161343173
  z: -0.054399794027538584
  w: 0.9604214842750839","linear: 
  x: 0.16070860452152919
  y: 0.2414957844868628
  z: 0.29918610040829335
angular: 
  x: 0.004607227752751719
  y: 0.012138720262357225
  z: 0.008169802335200814","linear: 
  x: -0.4139495851108884
  y: 1.370115922297531
  z: 2.409754682800664
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.767246
"seq: 14987
stamp: 
  secs: 1722274251
  nsecs: 776390076
frame_id: ""world""",1722274251.77639,"position: 
  x: -1.7332579681337326
  y: 2.3808498859651133
  z: -4.347449359701628
orientation: 
  x: -0.2684265631782364
  y: 0.0507381867532064
  z: -0.05439807384552278
  w: 0.9604236909547859","linear: 
  x: 0.1462412098271088
  y: 0.34692689672169774
  z: 0.4637576713780393
angular: 
  x: 0.0025367995436379963
  y: 0.005461805147211852
  z: 0.0036002962528907476","linear: 
  x: -0.4978172320751406
  y: 2.059571037944726
  z: 3.454575527469008
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.7770839
"seq: 14988
stamp: 
  secs: 1722274251
  nsecs: 786521912
frame_id: ""world""",1722274251.786522,"position: 
  x: -1.7344922264833929
  y: 2.383348244694934
  z: -4.348879862921889
orientation: 
  x: -0.26847002116124974
  y: 0.050637555592005105
  z: -0.054412403576834155
  w: 0.9604160432012454","linear: 
  x: 0.04363919965868923
  y: 0.3260090616273237
  z: 0.2681896001836707
angular: 
  x: -0.0030847048163759397
  y: -0.007683485175526638
  z: -0.002653254175469377","linear: 
  x: -1.240946835752852
  y: 1.7390846586867017
  z: 1.6944512390794781
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.787589
"seq: 14989
stamp: 
  secs: 1722274251
  nsecs: 796257734
frame_id: ""world""",1722274251.7962577,"position: 
  x: -1.7367291481115097
  y: 2.3844736941878963
  z: -4.3541191815541325
orientation: 
  x: -0.26851354413361506
  y: 0.05055723341444465
  z: -0.05443188931447938
  w: 0.9604070034063366","linear: 
  x: -0.06261297802992358
  y: 0.2653493161212948
  z: -0.0031296066191918133
angular: 
  x: -0.0058762430519174865
  y: -0.011517993961295861
  z: -0.005713004127121521","linear: 
  x: -1.9578311567100797
  y: 1.147400792521386
  z: -0.498411075541241
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.7970924
"seq: 14990
stamp: 
  secs: 1722274251
  nsecs: 806221247
frame_id: ""world""",1722274251.8062212,"position: 
  x: -1.735573551980921
  y: 2.3842162343513786
  z: -4.3484176271207575
orientation: 
  x: -0.2684025082542747
  y: 0.050749969275473115
  z: -0.05440993364345706
  w: 0.9604291193535666","linear: 
  x: -0.016217967138157888
  y: 0.1703996530667229
  z: 0.19253842794378095
angular: 
  x: 0.006895984181235953
  y: 0.012297928698334695
  z: 0.005081575804711851","linear: 
  x: -1.4601930202191098
  y: 0.33886070921231815
  z: 1.013362058731118
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.806694
"seq: 14991
stamp: 
  secs: 1722274251
  nsecs: 816301107
frame_id: ""world""",1722274251.816301,"position: 
  x: -1.7363381559732143
  y: 2.384671655306716
  z: -4.349623390855708
orientation: 
  x: -0.26843934547827597
  y: 0.05068173282436461
  z: -0.05441838794961852
  w: 0.9604219483175503","linear: 
  x: -0.0508530190113009
  y: 0.12815979042928252
  z: 0.08364139540670674
angular: 
  x: -0.0006121849117829364
  y: -0.0016559994602256644
  z: -0.0011389601122761023","linear: 
  x: -1.6135420526542477
  y: -0.007416113100790267
  z: 0.0996741954511734
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.8168623
"seq: 14992
stamp: 
  secs: 1722274251
  nsecs: 826274157
frame_id: ""world""",1722274251.8262742,"position: 
  x: -1.737977716223485
  y: 2.3856515081957608
  z: -4.3539662659790475
orientation: 
  x: -0.268470820604725
  y: 0.05060157588070241
  z: -0.054438564405354155
  w: 0.9604162335715173","linear: 
  x: -0.10520234977973562
  y: 0.11768458271600782
  z: -0.10380277751922269
angular: 
  x: -0.0030324613493066784
  y: -0.008580485240522306
  z: -0.004968237195553566","linear: 
  x: -1.9051719280990547
  y: -0.08583051188779203
  z: -1.336792717226344
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.826848
"seq: 14993
stamp: 
  secs: 1722274251
  nsecs: 836397409
frame_id: ""world""",1722274251.8363974,"position: 
  x: -1.7405764243325879
  y: 2.3913956099027054
  z: -4.3517804444114345
orientation: 
  x: -0.26841767935717253
  y: 0.05070242644811114
  z: -0.05439419510316096
  w: 0.9604282820179045","linear: 
  x: -0.178157073015359
  y: 0.2948271759371215
  z: 0.02499281495333358
angular: 
  x: 0.004993753472297099
  y: 0.008265145357631107
  z: 0.007448625940672702","linear: 
  x: -2.3172057089888822
  y: 1.2959888411975995
  z: -0.20709985044016377
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.8383672
"seq: 14994
stamp: 
  secs: 1722274251
  nsecs: 846367836
frame_id: ""world""",1722274251.8463678,"position: 
  x: -1.7431464727447403
  y: 2.3976942656871127
  z: -4.348790246358448
orientation: 
  x: -0.26841164870127904
  y: 0.05070430845742786
  z: -0.054373451274470894
  w: 0.9604310426791806","linear: 
  x: -0.22488732839948744
  y: 0.42289997096292165
  z: 0.11636905561148526
angular: 
  x: 0.002427311077911435
  y: 0.002607331131198752
  z: 0.005039256052525058","linear: 
  x: -2.4951929797182064
  y: 2.164377175534726
  z: 0.49185044193121275
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722274251.8472195
