header,t,pose,velocity,acceleration,acc_bias,gyr_bias,jerk,snap,motors,timestamp
"seq: 31250
stamp: 
  secs: 1722284443
  nsecs: 905539751
frame_id: ""world""",1722284443.9055398,"position: 
  x: 0.025359069434823918
  y: -3.3549495820701623
  z: 1.2009481485216558
orientation: 
  x: 0.010674670548137387
  y: 0.025269011089859978
  z: -0.011280037117419078
  w: 0.9995600478459805","linear: 
  x: -0.13077872694459147
  y: -0.19525023573296357
  z: 0.0031840293813445233
angular: 
  x: -0.009719771507232553
  y: 0.25539614338676747
  z: -0.0019527494140933151","linear: 
  x: 0.05058123343603097
  y: 0.015841479703607886
  z: 0.1476686432117499
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9095905
"seq: 31251
stamp: 
  secs: 1722284443
  nsecs: 917428732
frame_id: ""world""",1722284443.9174287,"position: 
  x: 0.02369062146917321
  y: -3.357237383739064
  z: 1.2008502669974226
orientation: 
  x: 0.01064935756504762
  y: 0.02695955631173675
  z: -0.011332503612985798
  w: 0.999515556591686","linear: 
  x: -0.13458778474035094
  y: -0.19504764740519548
  z: 0.0005473254694744634
angular: 
  x: -0.00865550618223375
  y: 0.268362982018848
  z: -0.007033794642413195","linear: 
  x: 0.01668665106275737
  y: 0.01369872100376885
  z: 0.1159851828391549
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9224906
"seq: 31252
stamp: 
  secs: 1722284443
  nsecs: 927077055
frame_id: ""world""",1722284443.927077,"position: 
  x: 0.022164617275164587
  y: -3.3594255542488827
  z: 1.2008876663792478
orientation: 
  x: 0.010580140753918166
  y: 0.02819176390845387
  z: -0.011304566775773035
  w: 0.999482612074552","linear: 
  x: -0.14235671524703783
  y: -0.2056299527995804
  z: 0.0026174917372176103
angular: 
  x: -0.012611872058966878
  y: 0.2611059501955706
  z: -0.0020018273461276945","linear: 
  x: -0.043021837235461644
  y: -0.06708123423789839
  z: 0.12319390569082003
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9354365
"seq: 31253
stamp: 
  secs: 1722284443
  nsecs: 936113119
frame_id: ""world""",1722284443.936113,"position: 
  x: 0.020947098242113823
  y: -3.36135989070722
  z: 1.2006700853360763
orientation: 
  x: 0.010534037700944849
  y: 0.029106847553627
  z: -0.01137463450428267
  w: 0.9994560736546149","linear: 
  x: -0.14015810430536527
  y: -0.20893089293004743
  z: -0.005296709172847793
angular: 
  x: -0.01230104839549855
  y: 0.2324752616015234
  z: -0.009792625341195684","linear: 
  x: -0.023258336483306382
  y: -0.08766534323424591
  z: 0.05423833878643547
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9535608
"seq: 31254
stamp: 
  secs: 1722284443
  nsecs: 955603600
frame_id: ""world""",1722284443.9556036,"position: 
  x: 0.0182469065830429
  y: -3.3657779559709287
  z: 1.2006893034907689
orientation: 
  x: 0.010618637806056179
  y: 0.030704542409154326
  z: -0.011426937354479449
  w: 0.9994067743963341","linear: 
  x: -0.1395505129917371
  y: -0.22034923129165981
  z: -0.0009321955656946971
angular: 
  x: 0.0020655227180149957
  y: 0.18164554246447073
  z: -0.007649199066516985","linear: 
  x: -0.015643970139408422
  y: -0.15735398756485924
  z: 0.07797614957048013
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9601903
"seq: 31255
stamp: 
  secs: 1722284443
  nsecs: 960352659
frame_id: ""world""",1722284443.9603527,"position: 
  x: 0.017603608277466015
  y: -3.366940875187104
  z: 1.2007641021312963
orientation: 
  x: 0.010682036464233607
  y: 0.031015087271115578
  z: -0.011405241613635183
  w: 0.9993967575103877","linear: 
  x: -0.13903068404591604
  y: -0.22457104306005335
  z: 0.0018115530234036523
angular: 
  x: 0.0070531994355689034
  y: 0.17066644350784632
  z: -0.004136260987608639","linear: 
  x: -0.011339165713833099
  y: -0.18252918261292272
  z: 0.09517321608555193
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9647455
"seq: 31256
stamp: 
  secs: 1722284443
  nsecs: 965654612
frame_id: ""world""",1722284443.9656546,"position: 
  x: 0.016884661638724565
  y: -3.3682090672683205
  z: 1.2008603771278248
orientation: 
  x: 0.010636210482920232
  y: 0.03140018489017361
  z: -0.011413232650160319
  w: 0.9993851297352285","linear: 
  x: -0.13851226918242865
  y: -0.22790258820062442
  z: 0.0050069705632463275
angular: 
  x: 0.000411420399568438
  y: 0.1640905954888079
  z: -0.004388948081317026","linear: 
  x: -0.007095087436575799
  y: -0.19986969282622408
  z: 0.11491278618593809
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9718223
"seq: 31257
stamp: 
  secs: 1722284443
  nsecs: 976279736
frame_id: ""world""",1722284443.9762797,"position: 
  x: 0.01546756136699924
  y: -3.3699448535621803
  z: 1.2009862628378731
orientation: 
  x: 0.010569532391230358
  y: 0.03175989498740909
  z: -0.011616981714754523
  w: 0.9993721227807281","linear: 
  x: -0.13672276644636205
  y: -0.20639778053834798
  z: 0.008472148871085015
angular: 
  x: -0.005731195189771217
  y: 0.1164048938117927
  z: -0.021649233490450306","linear: 
  x: 0.006857911961492723
  y: -0.023082906100844625
  z: 0.13170388837534516
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9838321
"seq: 31258
stamp: 
  secs: 1722284443
  nsecs: 986421585
frame_id: ""world""",1722284443.9864216,"position: 
  x: 0.014138975753219927
  y: -3.3720047246740203
  z: 1.2012181151140697
orientation: 
  x: 0.010654365065620336
  y: 0.032077858906986424
  z: -0.011688780197545974
  w: 0.9993602292919633","linear: 
  x: -0.13473358220208917
  y: -0.20548139605661356
  z: 0.0144387976540012
angular: 
  x: 0.005856302024559269
  y: 0.08842801329680242
  z: -0.017824414647523525","linear: 
  x: 0.021148856418893337
  y: -0.014517954592817501
  z: 0.16617941285397983
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284443.9907327
"seq: 31259
stamp: 
  secs: 1722284443
  nsecs: 996106863
frame_id: ""world""",1722284443.9961069,"position: 
  x: 0.013292140671572751
  y: -3.3742256859426836
  z: 1.2018590273268268
orientation: 
  x: 0.010629569939305876
  y: 0.03245364600315368
  z: -0.011777759723919652
  w: 0.999347315741576","linear: 
  x: -0.11810989036130765
  y: -0.21351000200857262
  z: 0.03345014365660247
angular: 
  x: 0.000535251658871945
  y: 0.08688524791272267
  z: -0.019416733123274396","linear: 
  x: 0.14595826098612272
  y: -0.07373679723831711
  z: 0.2978406171046361
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.001909
"seq: 31260
stamp: 
  secs: 1722284444
  nsecs:   6219864
frame_id: ""world""",1722284444.0062199,"position: 
  x: 0.012480212039924696
  y: -3.376666663387064
  z: 1.20262783773511
orientation: 
  x: 0.010891236456570579
  y: 0.03294973998914808
  z: -0.011721055069490614
  w: 0.9993289310688211","linear: 
  x: -0.10370463754073385
  y: -0.22405505822052654
  z: 0.05086560852036469
angular: 
  x: 0.02757273503908988
  y: 0.09283147498073975
  z: -0.0024054700697772693","linear: 
  x: 0.24302659859836634
  y: -0.147754690716905
  z: 0.40615635717015525
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.011733
"seq: 31261
stamp: 
  secs: 1722284444
  nsecs:  16309977
frame_id: ""world""",1722284444.01631,"position: 
  x: 0.011443694104503833
  y: -3.3791355300663524
  z: 1.203266341912508
orientation: 
  x: 0.010986703314623685
  y: 0.033402767201765965
  z: -0.011665333460696611
  w: 0.9993134981019679","linear: 
  x: -0.10146676269368683
  y: -0.23269607236835327
  z: 0.05860638727440046
angular: 
  x: 0.021054135434746508
  y: 0.09242605260298623
  z: 0.004289513498573495","linear: 
  x: 0.24115066807385915
  y: -0.2018577139139303
  z: 0.4335457302901033
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.0212443
"seq: 31262
stamp: 
  secs: 1722284444
  nsecs:  25508165
frame_id: ""world""",1722284444.0255082,"position: 
  x: 0.010422327886120408
  y: -3.3813966768188655
  z: 1.2037887165224155
orientation: 
  x: 0.011084727102034888
  y: 0.03405776674633636
  z: -0.011654854036660785
  w: 0.9992904291179366","linear: 
  x: -0.10284631026122307
  y: -0.23863432133901305
  z: 0.06121579427076257
angular: 
  x: 0.021182479939748585
  y: 0.11809551787212756
  z: 0.0028565518140996936","linear: 
  x: 0.21373290689029636
  y: -0.2329070172379596
  z: 0.42284829716257116
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.0294912
"seq: 31263
stamp: 
  secs: 1722284444
  nsecs:  36226511
frame_id: ""world""",1722284444.0362265,"position: 
  x: 0.010342601968697355
  y: -3.3837800128554183
  z: 1.2052626663688961
orientation: 
  x: 0.011019584683643599
  y: 0.03471199899100769
  z: -0.011835906497769295
  w: 0.9992665095943247","linear: 
  x: -0.06526727227653198
  y: -0.23459751461602527
  z: 0.09337229885144871
angular: 
  x: 0.003181844293003558
  y: 0.12002136057869715
  z: -0.017166372169016193","linear: 
  x: 0.4794096309034504
  y: -0.18377572942894096
  z: 0.630632727325465
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.0410984
"seq: 31264
stamp: 
  secs: 1722284444
  nsecs:  45730591
frame_id: ""world""",1722284444.0457306,"position: 
  x: 0.009732078189119859
  y: -3.3860490422583625
  z: 1.2061213221285807
orientation: 
  x: 0.010972227309398421
  y: 0.035315409238505256
  z: -0.01182828105987176
  w: 0.9992459776578321","linear: 
  x: -0.061573397099653766
  y: -0.23755622935292553
  z: 0.09702716261012083
angular: 
  x: -0.005571575010271501
  y: 0.1239145598806633
  z: -0.009547166342673259","linear: 
  x: 0.4719648175269235
  y: -0.19317346754157866
  z: 0.6122963486347992
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.0513935
"seq: 31265
stamp: 
  secs: 1722284444
  nsecs:  60722589
frame_id: ""world""",1722284444.0607226,"position: 
  x: 0.008309364338413791
  y: -3.3897810898215393
  z: 1.207123199389841
orientation: 
  x: 0.01085119353684757
  y: 0.0358288953591722
  z: -0.011908334103356474
  w: 0.9992280687786198","linear: 
  x: -0.07348968105040002
  y: -0.24555117503250382
  z: 0.08820092714877924
angular: 
  x: -0.009980026367466316
  y: 0.08163822531731804
  z: -0.011537857282123554","linear: 
  x: 0.3293742643027269
  y: -0.23141808232132172
  z: 0.47693948515191065
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.064821
"seq: 31266
stamp: 
  secs: 1722284444
  nsecs:  65595150
frame_id: ""world""",1722284444.0655951,"position: 
  x: 0.007955191397792128
  y: -3.3909802999242182
  z: 1.2075586254554915
orientation: 
  x: 0.010828264210281094
  y: 0.036028229781830415
  z: -0.011933392852662159
  w: 0.9992208512075818","linear: 
  x: -0.07188478502008014
  y: -0.2466787736396627
  z: 0.09052484364554476
angular: 
  x: -0.009975987432515068
  y: 0.08163870614156783
  z: -0.011538226503987795","linear: 
  x: 0.3293742643027269
  y: -0.23141808232132172
  z: 0.47693948515191065
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.0712686
"seq: 31267
stamp: 
  secs: 1722284444
  nsecs:  75512648
frame_id: ""world""",1722284444.0755126,"position: 
  x: 0.007608327349605651
  y: -3.3933433820085943
  z: 1.2081271069883817
orientation: 
  x: 0.010913632629024382
  y: 0.03618667397127515
  z: -0.011987737691199568
  w: 0.9992135464427924","linear: 
  x: -0.057563802236272
  y: -0.24595281301069427
  z: 0.083806615038964
angular: 
  x: -0.0008787185563211972
  y: 0.05618718520725402
  z: -0.011265667429774383","linear: 
  x: 0.41041479583931106
  y: -0.20920696181169204
  z: 0.3923170565798906
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.0793197
"seq: 31268
stamp: 
  secs: 1722284444
  nsecs:  85535049
frame_id: ""world""",1722284444.085535,"position: 
  x: 0.006983035895222107
  y: -3.3958307770940777
  z: 1.208923868635375
orientation: 
  x: 0.010965013594092562
  y: 0.03628276291096563
  z: -0.012010947922317489
  w: 0.9992092206952634","linear: 
  x: -0.05569253366413097
  y: -0.24843474792017198
  z: 0.08569448498607753
angular: 
  x: 0.004533659006695823
  y: 0.03813866640532295
  z: -0.00794871341395362","linear: 
  x: 0.3938305519467518
  y: -0.2120560643702423
  z: 0.3771972687834614
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.0988498
"seq: 31269
stamp: 
  secs: 1722284444
  nsecs:  99958897
frame_id: ""world""",1722284444.099959,"position: 
  x: 0.005568204073894084
  y: -3.3995615683169587
  z: 1.2105896116699526
orientation: 
  x: 0.011219692915712733
  y: 0.03632499213592919
  z: -0.012043553757166389
  w: 0.9992044666884252","linear: 
  x: -0.0702672499406681
  y: -0.2553845262322979
  z: 0.10325606147583329
angular: 
  x: 0.022245005118445297
  y: 0.019830329701437173
  z: -0.005288285945630811","linear: 
  x: 0.24615987917060433
  y: -0.24042416243840584
  z: 0.4655647726222227
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.107775
"seq: 31270
stamp: 
  secs: 1722284444
  nsecs: 108487129
frame_id: ""world""",1722284444.1084871,"position: 
  x: 0.004746049898095743
  y: -3.4018065680423852
  z: 1.2114899073919314
orientation: 
  x: 0.011059008329850281
  y: 0.036174267758663066
  z: -0.012004304935664947
  w: 0.9992121983592358","linear: 
  x: -0.07550029720198531
  y: -0.2592779820674342
  z: 0.10731422154881104
angular: 
  x: -0.0016358954395213913
  y: -0.0023479754381670317
  z: 0.00011349194598758426","linear: 
  x: 0.19236427232650843
  y: -0.25394623840426056
  z: 0.4662083180158023
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1118312
"seq: 31271
stamp: 
  secs: 1722284444
  nsecs: 115814447
frame_id: ""world""",1722284444.1158144,"position: 
  x: 0.0041278947169724745
  y: -3.403742847469447
  z: 1.2121762299669396
orientation: 
  x: 0.010932559465435136
  y: 0.03600250890502725
  z: -0.012010363409022356
  w: 0.9992197204153157","linear: 
  x: -0.07629890999539642
  y: -0.26210261986214883
  z: 0.10691282680394024
angular: 
  x: -0.014319686190879704
  y: -0.02144155384296772
  z: -0.0014885102286729857","linear: 
  x: 0.17617878874402196
  y: -0.26107898968816284
  z: 0.4376115549216832
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1200485
"seq: 31272
stamp: 
  secs: 1722284444
  nsecs: 125503063
frame_id: ""world""",1722284444.125503,"position: 
  x: 0.0034494926468956163
  y: -3.406303993102988
  z: 1.2131060003138612
orientation: 
  x: 0.010770241001244811
  y: 0.03559824370726411
  z: -0.012104568119054034
  w: 0.9992348304499723","linear: 
  x: -0.07263974167949819
  y: -0.26496888549076447
  z: 0.10657435154660672
angular: 
  x: -0.023198214237885345
  y: -0.05454397445066448
  z: -0.010843320006680358","linear: 
  x: 0.19113598132653462
  y: -0.2636295310520841
  z: 0.4027742736491782
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1298234
"seq: 31273
stamp: 
  secs: 1722284444
  nsecs: 135965347
frame_id: ""world""",1722284444.1359653,"position: 
  x: 0.0028058381087889225
  y: -3.408803897897609
  z: 1.2146929024976838
orientation: 
  x: 0.010500165017221412
  y: 0.03544107043881299
  z: -0.012326905269295915
  w: 0.9992405738695983","linear: 
  x: -0.06704013737014498
  y: -0.25797759994930114
  z: 0.12608551526335468
angular: 
  x: -0.036459101663323654
  y: -0.04284307842537141
  z: -0.027403629430119262","linear: 
  x: 0.2180314150711103
  y: -0.19078950172469977
  z: 0.5170627730227484
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1427243
"seq: 31274
stamp: 
  secs: 1722284444
  nsecs: 146493673
frame_id: ""world""",1722284444.1464937,"position: 
  x: 0.0022629802081818584
  y: -3.411381266488445
  z: 1.2162045189062207
orientation: 
  x: 0.009917737958166015
  y: 0.03517138955432967
  z: -0.012461425565307537
  w: 0.9992543843804195","linear: 
  x: -0.05989647468861961
  y: -0.2551895761148795
  z: 0.136525652027241
angular: 
  x: -0.06864745702491065
  y: -0.04728643621497802
  z: -0.028065783856261746","linear: 
  x: 0.25365602379914515
  y: -0.15554287010315557
  z: 0.5537761783812452
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1550696
"seq: 31275
stamp: 
  secs: 1722284444
  nsecs: 155757189
frame_id: ""world""",1722284444.1557572,"position: 
  x: 0.0018584184654122852
  y: -3.4138010683410793
  z: 1.2173197151624067
orientation: 
  x: 0.009560338593458543
  y: 0.035176707042139474
  z: -0.012380278477880742
  w: 0.9992586891853682","linear: 
  x: -0.053193466502060874
  y: -0.2581660556782085
  z: 0.13624479921160984
angular: 
  x: -0.07222949313953259
  y: -0.0285258503027608
  z: -0.011197850744462612","linear: 
  x: 0.2854017179917701
  y: -0.1667411106407737
  z: 0.5143187399516362
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1597977
"seq: 31276
stamp: 
  secs: 1722284444
  nsecs: 168796539
frame_id: ""world""",1722284444.1687965,"position: 
  x: 0.0012565332150370654
  y: -3.4173224198466996
  z: 1.2187493490229213
orientation: 
  x: 0.008324785732805913
  y: 0.03540528463982212
  z: -0.012394621282813467
  w: 0.9992614958684899","linear: 
  x: -0.04762060866603396
  y: -0.26432010672626344
  z: 0.131962292286349
angular: 
  x: -0.13091217904048136
  y: 0.0017894926049879965
  z: -0.01031835165437242","linear: 
  x: 0.29836621019967585
  y: -0.19488924273212882
  z: 0.4367125881687106
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1764033
"seq: 31277
stamp: 
  secs: 1722284444
  nsecs: 178881407
frame_id: ""world""",1722284444.1788814,"position: 
  x: 0.000489485743607062
  y: -3.419752983290107
  z: 1.21944827293064
orientation: 
  x: 0.006752000081701291
  y: 0.03639343458377243
  z: -0.012425439057707014
  w: 0.9992374777190439","linear: 
  x: -0.05425045960763596
  y: -0.2584658702760946
  z: 0.11548769194120465
angular: 
  x: -0.20789041784151194
  y: 0.08190068382563029
  z: -0.013993993906085316","linear: 
  x: 0.22753013599097374
  y: -0.13742227198583432
  z: 0.28327376510630153
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1838872
"seq: 31278
stamp: 
  secs: 1722284444
  nsecs: 185664654
frame_id: ""world""",1722284444.1856647,"position: 
  x: 6.595671658130809e-05
  y: -3.421538926818905
  z: 1.219800489987316
orientation: 
  x: 0.005707538896033598
  y: 0.037061270509817515
  z: -0.01247633042426104
  w: 0.9992188085735242","linear: 
  x: -0.05455071671937079
  y: -0.2605277531227248
  z: 0.10297695033956274
angular: 
  x: -0.24502251164476457
  y: 0.12162646906498202
  z: -0.017989879508012223","linear: 
  x: 0.2141853415399824
  y: -0.14615113416209394
  z: 0.1760823495204781
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.1890314
"seq: 31279
stamp: 
  secs: 1722284444
  nsecs: 199742794
frame_id: ""world""",1722284444.1997428,"position: 
  x: -0.0006429260207486831
  y: -3.425302435768734
  z: 1.2211008726475918
orientation: 
  x: 0.0037478688555219485
  y: 0.03815059728804214
  z: -0.012560556244272748
  w: 0.9991860276407201","linear: 
  x: -0.05039745450861709
  y: -0.2650279427212541
  z: 0.10044339112064048
angular: 
  x: -0.26493935986988093
  y: 0.13874776911085226
  z: -0.021045062768184963","linear: 
  x: 0.22239534210274578
  y: -0.1637745113887727
  z: 0.139918123280795
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.207947
"seq: 31280
stamp: 
  secs: 1722284444
  nsecs: 208511591
frame_id: ""world""",1722284444.2085116,"position: 
  x: -0.0007013809813986357
  y: -3.4271688380541145
  z: 1.2209252275582518
orientation: 
  x: 0.002350352207993906
  y: 0.03897032900452688
  z: -0.012778582482283458
  w: 0.9991558923068616","linear: 
  x: -0.036250780449311786
  y: -0.25137386174460247
  z: 0.06712910344035966
angular: 
  x: -0.284958044496132
  y: 0.15519627650490997
  z: -0.036537772369386816","linear: 
  x: 0.3124657823828608
  y: -0.05233468090281117
  z: -0.11516591030133327
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.212843
"seq: 31281
stamp: 
  secs: 1722284444
  nsecs: 215758324
frame_id: ""world""",1722284444.2157583,"position: 
  x: -0.0008584227374304526
  y: -3.4289375201049648
  z: 1.2211739744096728
orientation: 
  x: 0.0013845146161174508
  y: 0.03964147740851501
  z: -0.01281030558718865
  w: 0.9991308885521011","linear: 
  x: -0.030961185407775527
  y: -0.25006651339435865
  z: 0.05900887807012134
angular: 
  x: -0.27946507306725027
  y: 0.16402302669951088
  z: -0.03104426623941593","linear: 
  x: 0.334509390673798
  y: -0.040045128588706326
  z: -0.16825328172888976
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722284444.2191343
