timestamp,data,cov
1722284421.5492475,"[0.3783425986766815, -2.5981242656707764, 1.3183039426803589, -0.01890903152525425, 0.03410149738192558, -0.011396949179470539, 0.9991744756698608, 0.1729255713803407, 0.23976732006480428, 0.10011646169034559, 0.008959139189739678, -0.13963583251147643, 0.00349217247342724]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.5492997,"[0.3805835545063019, -2.5995078086853027, 1.3185232877731323, -0.01893765665590763, 0.03367659077048302, -0.011326981708407402, 0.9991891384124756, 0.17472623480992497, 0.22575006017877536, 0.11711246403197435, 0.02360517950739226, -0.17586228441922822, -0.006811393146290798]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.549319,"[0.3815207779407501, -2.5983784198760986, 1.3189992904663086, -0.01887538842856884, 0.03316420689225197, -0.011367153376340866, 0.9992070198059082, 0.176212242547708, 0.22583079821164995, 0.11829702061495526, 0.02176628699913533, -0.24240476500947275, -0.028203276368832873]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.549327,"[0.3824717402458191, -2.59724760055542, 1.319480538368225, -0.01883527636528015, 0.0324743427336216, -0.011428434401750565, 0.9992297291755676, 0.1781268281092864, 0.22592635783828352, 0.11932458935285652, 0.03099007181413524, -0.2946352635626011, -0.025037504173402867]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.593037,"[0.38343366980552673, -2.596116781234741, 1.3199728727340698, -0.018733827397227287, 0.03166225180029869, -0.011479913257062435, 0.9992571473121643, 0.18016552345087547, 0.2260322568511376, 0.12056750904137704, 0.054572997048054, -0.36733475687411027, -0.03125386205875636]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.5930672,"[0.38438957929611206, -2.5949368476867676, 1.3205047845840454, -0.018591271713376045, 0.030680106952786446, -0.011544760316610336, 0.9992897510528564, 0.17986504067782988, 0.2315918980261486, 0.12545344839742195, 0.07251598620442526, -0.3880510584995473, -0.021918083500782223]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.5930753,"[0.3853612244129181, -2.5937726497650146, 1.321040153503418, -0.01838519610464573, 0.029707206413149834, -0.011563918553292751, 0.9993227124214172, 0.18132972873532044, 0.2335244869690414, 0.12813603652908123, 0.10434771595929285, -0.40646707492092665, -0.00791296720130015]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.593084,"[0.38588276505470276, -2.593945264816284, 1.3221038579940796, -0.018123876303434372, 0.028759857639670372, -0.011595156043767929, 0.9993547797203064, 0.18322877025635484, 0.22851644278175304, 0.13226324748455986, 0.1267094737924836, -0.41432881287889245, 0.005778221673011373]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.593092,"[0.38685131072998047, -2.5927693843841553, 1.3225842714309692, -0.017848195508122444, 0.02770756557583809, -0.011563031934201717, 0.9993898868560791, 0.18379678711725678, 0.23341898407981482, 0.1261386539428089, 0.09280556048895701, -0.4372802692320635, 0.005893463764394235]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.5930994,"[0.3878335952758789, -2.5915944576263428, 1.3231256008148193, -0.017661986872553825, 0.026552516967058182, -0.011546334251761436, 0.9994246959686279, 0.1851392853608951, 0.23624018112047307, 0.12692156795314655, 0.08183670621959735, -0.4798967442890668, -0.0027030158560691405]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.5931067,"[0.38882216811180115, -2.5904061794281006, 1.3236737251281738, -0.01746675930917263, 0.025313980877399445, -0.01154002919793129, 0.9994603395462036, 0.18657645870829656, 0.23906559605657055, 0.12761867988274347, 0.07686805685573042, -0.5073918716698634, -0.004806763932017714]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.5931144,"[0.3898063600063324, -2.589245557785034, 1.3242337703704834, -0.017292529344558716, 0.024016158655285835, -0.01154386717826128, 0.9994953870773315, 0.1865182971086397, 0.23590239819804698, 0.128852151546401, 0.086130359896566, -0.5264663741977342, -0.01537300092590487]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.5931222,"[0.3907969892024994, -2.5880653858184814, 1.3247928619384766, -0.0170733705163002, 0.022648796439170837, -0.011571791023015976, 0.9995306730270386, 0.18720413263161095, 0.23635381559756372, 0.1291682902067822, 0.09384205202919531, -0.5729230752797633, -0.016542972887603098]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.637825,"[0.3917889893054962, -2.586883068084717, 1.3253591060638428, -0.016906889155507088, 0.021165059879422188, -0.011597135104238987, 0.9995657801628113, 0.18780865450440581, 0.23679051470887905, 0.1299143206790599, 0.04397579635282185, -0.5975997542702053, -0.026997690517999114]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6396534,"[0.39153480529785156, -2.584935426712036, 1.3279601335525513, -0.01693354919552803, 0.01995851844549179, -0.011618533171713352, 0.9995898604393005, 0.17841706873754726, 0.24236739674374053, 0.14023124260757724, 0.013892438377105208, -0.5890832448028726, -0.025080554294913]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6396885,"[0.39248573780059814, -2.5837199687957764, 1.3285788297653198, -0.016916701570153236, 0.018510879948735237, -0.01164723839610815, 0.9996176958084106, 0.17876783978450034, 0.24347810107252535, 0.13928452836932445, 0.006804833937806568, -0.5636762901082834, -0.02380829097882858]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.639697,"[0.3934340476989746, -2.58249831199646, 1.3292003870010376, -0.016946611925959587, 0.01714983582496643, -0.011696849018335342, 0.9996408820152283, 0.1789274816428908, 0.24459020816133692, 0.13864545225280245, -0.01664121189074248, -0.521294898631111, -0.03242108035862447]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6397054,"[0.3943793773651123, -2.5812792778015137, 1.3297187089920044, -0.017022904008626938, 0.01591416634619236, -0.011760802008211613, 0.9996592998504639, 0.17927943638130325, 0.24496280107069557, 0.12351328409697213, -0.028359978981138373, -0.46303919267832144, -0.03663137140002994]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6401024,"[0.395323783159256, -2.5800540447235107, 1.3302505016326904, -0.017108647152781487, 0.01482969056814909, -0.011824152432382107, 0.9996737241744995, 0.17922779642780945, 0.2457708939928553, 0.11720011514192526, -0.02831879924906846, -0.40576785229999635, -0.02502968683091319]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6401134,"[0.39626532793045044, -2.5788254737854004, 1.3307521343231201, -0.017184019088745117, 0.013898554258048534, -0.011857159435749054, 0.9996854066848755, 0.1790311718029657, 0.24657122144014157, 0.1108818720744288, -0.02090388390880931, -0.33174513297660146, -0.020635921276806055]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.640121,"[0.3967791497707367, -2.5774054527282715, 1.3325806856155396, -0.01713481731712818, 0.013226069509983063, -0.01182285975664854, 0.9996958374977112, 0.17276121623078697, 0.25341188151416194, 0.0993023861843193, -0.021849296445991994, -0.27015962403452765, 0.00042851418459749756]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6418035,"[0.3976997435092926, -2.5761396884918213, 1.3329814672470093, -0.01722850278019905, 0.012624159455299377, -0.011803433299064636, 0.9997022151947021, 0.17180998211083648, 0.25564307698673266, 0.09050634259830102, -0.052629754444220384, -0.20158044654780755, -0.009879608400749593]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6422548,"[0.3986091911792755, -2.5748634338378906, 1.3333289623260498, -0.01737610623240471, 0.012229710817337036, -0.011844745837152004, 0.9997040629386902, 0.17060776384765092, 0.25789516417690395, 0.08124985460207983, -0.04864313049458613, -0.11666989405912383, -0.019792203128123607]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6848218,"[0.399499773979187, -2.573575258255005, 1.3336517810821533, -0.01744167134165764, 0.012036004103720188, -0.011870537884533405, 0.9997050166130066, 0.16886752449356981, 0.26016231942996065, 0.07291653604450592, 0.0013855444641149065, -0.03832065244802151, -0.005815884584866159]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6848557,"[0.40038660168647766, -2.5723133087158203, 1.3339354991912842, -0.017418619245290756, 0.012026007287204266, -0.011895307339727879, 0.9997051954269409, 0.1685711566865242, 0.2581726891710634, 0.06365370206448429, 0.0016587712468030154, 0.027405983210011396, -0.020597587551768243]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6848743,"[0.4012492895126343, -2.5710289478302, 1.334181308746338, -0.017435412853956223, 0.012168534100055695, -0.011956949718296528, 0.9997024536132812, 0.16647980943896398, 0.25903423386542884, 0.05560486392288243, -0.0050895699609411135, 0.0887698929180437, -0.01554606536812856]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6848876,"[0.40210607647895813, -2.56974196434021, 1.3343786001205444, -0.017434675246477127, 0.01244104653596878, -0.011980711482465267, 0.9996988773345947, 0.16459814804367043, 0.25988353249175117, 0.047278666486606155, -0.0016854815433859135, 0.11965033506232108, -0.00679613377456413]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6848998,"[0.403607040643692, -2.5676143169403076, 1.331903100013733, -0.01739615760743618, 0.01233687438070774, -0.011995142325758934, 0.999700665473938, 0.16382874894843286, 0.27026484739315887, 0.033800211549816196, -0.002881877450976469, 0.16915808942849425, -0.008986486349280691]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6852415,"[0.4044574797153473, -2.5662729740142822, 1.3319907188415527, -0.017377186566591263, 0.012827781960368156, -0.012025995180010796, 0.9996943473815918, 0.1618950107857365, 0.27207378306713353, 0.027690113845834648, 0.019334388611093902, 0.21600758915680887, -0.007933992270281125]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6852617,"[0.4052969217300415, -2.5649237632751465, 1.3320471048355103, -0.01728607714176178, 0.013388559222221375, -0.012059344910085201, 0.9996882081031799, 0.1599318466208661, 0.27388513844384077, 0.021499349522576403, 0.044931724136127046, 0.22972167483065045, -0.012139530237279931]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.6852727,"[0.4061545729637146, -2.563579797744751, 1.3321267366409302, -0.017128655686974525, 0.013979364186525345, -0.012105440720915794, 0.9996823072433472, 0.16087124316638102, 0.27412007370245983, 0.021055093205678478, 0.08089172118906646, 0.2486783134210046, -0.012207001463946798]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.729007,"[0.40699201822280884, -2.5622220039367676, 1.3321491479873657, -0.01687595434486866, 0.014624295756220818, -0.012140326201915741, 0.9996769428253174, 0.1598505171373983, 0.27544729462593703, 0.016202899953634536, 0.10864848000014829, 0.2657378360108079, -0.003683193746449634]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7290404,"[0.40782201290130615, -2.5608582496643066, 1.3321508169174194, -0.0166048351675272, 0.01527969166636467, -0.01216868031769991, 0.9996713399887085, 0.1586374290101992, 0.27676799184831197, 0.011844117831896296, 0.09486252640195895, 0.2562199223639413, -0.012095917799077881]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.729049,"[0.40864554047584534, -2.5594711303710938, 1.332170844078064, -0.01637769490480423, 0.01590295322239399, -0.01221130508929491, 0.999664843082428, 0.15731873766186127, 0.2803622064454242, 0.013214898084244262, 0.08829328741747243, 0.24867813993956148, -0.001686300547396581]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7290564,"[0.40953007340431213, -2.5581090450286865, 1.3269610404968262, -0.01620989479124546, 0.0159645713865757, -0.012182348407804966, 0.9996669292449951, 0.15890453822973125, 0.2847407900835086, -0.02505343414807043, 0.1328677213957792, 0.23403495558249274, 0.017578672447825485]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.729064,"[0.4103527367115021, -2.556703567504883, 1.3267555236816406, -0.01582278497517109, 0.01651664264500141, -0.012154958210885525, 0.9996644854545593, 0.1582943034691621, 0.2869593190808324, -0.0285406762813592, 0.1596529668972912, 0.21377117158385694, 0.012271670385798416]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7290716,"[0.41118985414505005, -2.5553159713745117, 1.3266385793685913, -0.01542162336409092, 0.017011215910315514, -0.012166258879005909, 0.9996623396873474, 0.1593525445045879, 0.28558481573181693, -0.020037613530911685, 0.15527246701962805, 0.17895543968823616, -0.012159973213418322]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7290795,"[0.41200897097587585, -2.553905963897705, 1.326478362083435, -0.014976763166487217, 0.017395656555891037, -0.012197097763419151, 0.9996621608734131, 0.15840028131719242, 0.2866547251620291, -0.018712858807704933, 0.2165334600867693, 0.13539626460117296, 0.015164561524830103]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7290869,"[0.4128188192844391, -2.552490234375, 1.3263323307037354, -0.014374849386513233, 0.017673170194029808, -0.012152889743447304, 0.9996666312217712, 0.15708683440048538, 0.287695922994803, -0.016967969728375245, 0.23417560692555378, 0.08886358247570723, 0.0104016282922489]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7290945,"[0.41362860798835754, -2.5510599613189697, 1.3262420892715454, -0.013825226575136185, 0.017830463126301765, -0.01217986736446619, 0.999671220779419, 0.1559556644066572, 0.28986963005881405, -0.008004620866611264, 0.21349108976686204, 0.045352520628311584, -0.01024175278797435]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7729273,"[0.4150997996330261, -2.5496675968170166, 1.3229788541793823, -0.013367856852710247, 0.017859768122434616, -0.012222188524901867, 0.9996764063835144, 0.17324625620932127, 0.29419756913709477, -0.03962975049792347, 0.24443703906711786, -0.022258696393322917, -0.007876357019173224]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7729642,"[0.4159984886646271, -2.548218250274658, 1.3227105140686035, -0.01271562185138464, 0.017712149769067764, -0.01224704273045063, 0.9996872544288635, 0.17465745153139914, 0.2957563357609703, -0.039214229709284926, 0.27634434104377764, -0.07969488560865222, 0.0005032342531612596]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
1722284421.7729733,"[0.41688215732574463, -2.546773672103882, 1.322547197341919, -0.012008631601929665, 0.017451241612434387, -0.012255961075425148, 0.9997004866600037, 0.1731014210591865, 0.2954452272687814, -0.027306370930369483, 0.2869946834656074, -0.1250706847267545, -0.007810059221745391]","(0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.01, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0001)"
