header,t,pose,velocity,acceleration,acc_bias,gyr_bias,jerk,snap,motors,timestamp
"seq: 7945
stamp: 
  secs: 1722376931
  nsecs: 140754461
frame_id: ""world""",1722376931.1407545,"position: 
  x: -0.46280016259230505
  y: -1.9780209169747227
  z: 1.425589957396083
orientation: 
  x: 0.0033512004035648954
  y: 0.018040137344376754
  z: -0.000596552760436321
  w: 0.9998314693113312","linear: 
  x: -0.9975142766242692
  y: -0.18984607695509426
  z: -0.023714167813383813
angular: 
  x: 0.21371824359761382
  y: -0.003439508772632698
  z: 0.0312891301779554","linear: 
  x: 0.10460117486454641
  y: 0.038244497894438664
  z: 0.09736560725208149
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.14659
"seq: 7946
stamp: 
  secs: 1722376931
  nsecs: 147784472
frame_id: ""world""",1722376931.1477845,"position: 
  x: -0.4695572560133398
  y: -1.9790669530484784
  z: 1.4256773914678664
orientation: 
  x: 0.00465198304346523
  y: 0.017906227342134658
  z: -0.0005119513893924374
  w: 0.9998287173220771","linear: 
  x: -0.9882977969775406
  y: -0.17992947816006746
  z: -0.014586067830590578
angular: 
  x: 0.26373202053073747
  y: -0.014394390339475663
  z: 0.031133880557484988","linear: 
  x: 0.1677572942012247
  y: 0.1100879463440426
  z: 0.16024237589248308
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.1541607
"seq: 7947
stamp: 
  secs: 1722376931
  nsecs: 156957626
frame_id: ""world""",1722376931.1569576,"position: 
  x: -0.47866623457465124
  y: -1.9804752642931773
  z: 1.4257339289370268
orientation: 
  x: 0.005669344955774388
  y: 0.017910471979200714
  z: -0.0004608810386152275
  w: 0.9998234149638241","linear: 
  x: -0.9884029086704901
  y: -0.1711436323110559
  z: -0.007106998583243001
angular: 
  x: 0.2458244661373815
  y: -0.007769143672055143
  z: 0.024331045512096913","linear: 
  x: 0.155591614763841
  y: 0.16763152703089407
  z: 0.20471097794986554
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.1624582
"seq: 7948
stamp: 
  secs: 1722376931
  nsecs: 168975830
frame_id: ""world""",1722376931.1689758,"position: 
  x: -0.4904773221505639
  y: -1.9824015861072728
  z: 1.4257513102906074
orientation: 
  x: 0.0069206457692998985
  y: 0.017946872521729888
  z: -0.00035102040650993526
  w: 0.999814928481016","linear: 
  x: -0.9849441858645015
  y: -0.16579945579774594
  z: -0.0021720067041222937
angular: 
  x: 0.22871570917014875
  y: -0.001396271307569985
  z: 0.023279493683191557","linear: 
  x: 0.1668098829905333
  y: 0.19114106712739531
  z: 0.22218478309643688
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.1724315
"seq: 7949
stamp: 
  secs: 1722376931
  nsecs: 178103209
frame_id: ""world""",1722376931.1781032,"position: 
  x: -0.4990649169979404
  y: -1.983860133983605
  z: 1.4256950314889485
orientation: 
  x: 0.006449547223709666
  y: 0.017875525506414636
  z: -0.00010091412562143651
  w: 0.9998194130665888","linear: 
  x: -0.9715333098146549
  y: -0.16272581090134727
  z: -0.001569767201324633
angular: 
  x: 0.1072559325862772
  y: -0.005646115890929566
  z: 0.03368921341547323","linear: 
  x: 0.25264285741632353
  y: 0.20055692061245575
  z: 0.21177289766160348
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.1816418
"seq: 7950
stamp: 
  secs: 1722376931
  nsecs: 186967373
frame_id: ""world""",1722376931.1869674,"position: 
  x: -0.5074571348867037
  y: -1.9851628127723886
  z: 1.4258432956396043
orientation: 
  x: 0.005710700773039934
  y: 0.017847187968135034
  z: -7.64565130240868e-06
  w: 0.9998244174453108","linear: 
  x: -0.9624129057689406
  y: -0.15609437439656348
  z: 0.005865706945390992
angular: 
  x: -0.009535576748787342
  y: -0.007004969211901539
  z: 0.027176123454590008","linear: 
  x: 0.30363520159625534
  y: 0.23764699794555727
  z: 0.25404856736363074
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.204385
"seq: 7951
stamp: 
  secs: 1722376931
  nsecs: 199828148
frame_id: ""world""",1722376931.1998281,"position: 
  x: -0.5196771587576263
  y: -1.9872536887034682
  z: 1.4259349307905866
orientation: 
  x: 0.004659248730870665
  y: 0.017747577549276895
  z: -5.092069216451726e-05
  w: 0.9998316419775278","linear: 
  x: -0.9540012214465451
  y: -0.15654940338591908
  z: 0.00896897371050053
angular: 
  x: -0.1003891429208978
  y: -0.012075697313030452
  z: 0.0054789859679379915","linear: 
  x: 0.337363013686978
  y: 0.21136828742074557
  z: 0.25282124316905896
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.206277
"seq: 7952
stamp: 
  secs: 1722376931
  nsecs: 205547810
frame_id: ""world""",1722376931.2055478,"position: 
  x: -0.525128204681518
  y: -1.988145640925051
  z: 1.425990365750206
orientation: 
  x: 0.004372477726002003
  y: 0.017712985921844275
  z: -3.0319105649914146e-05
  w: 0.9998335514719537","linear: 
  x: -0.9520716191338964
  y: -0.155340448285091
  z: 0.01041502569519828
angular: 
  x: -0.10038880984786105
  y: -0.01207839402977763
  z: 0.00547963104056409","linear: 
  x: 0.337363013686978
  y: 0.21136828742074557
  z: 0.25282124316905896
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.225818
"seq: 7953
stamp: 
  secs: 1722376931
  nsecs: 226469517
frame_id: ""world""",1722376931.2264695,"position: 
  x: -0.5452364639487659
  y: -1.991371767348246
  z: 1.424564841487865
orientation: 
  x: 0.005097307728279698
  y: 0.01773715605987611
  z: 0.0001534699867258259
  w: 0.9998296790932915","linear: 
  x: -0.952119035557849
  y: -0.15152312663159748
  z: -0.030169059560447017
angular: 
  x: 0.018908879708871194
  y: -0.0018772849500782109
  z: 0.014851685414136949","linear: 
  x: 0.28778455088958926
  y: 0.20714793966253442
  z: -0.06725460497344637
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.2322657
"seq: 7954
stamp: 
  secs: 1722376931
  nsecs: 232777596
frame_id: ""world""",1722376931.2327776,"position: 
  x: -0.5512716860125038
  y: -1.9923913129484023
  z: 1.4242639439862597
orientation: 
  x: 0.005410145121456606
  y: 0.017740547764786944
  z: 0.00025254627062924984
  w: 0.9998279549578274","linear: 
  x: -0.9512942859907576
  y: -0.1521419001527772
  z: -0.03369380039449488
angular: 
  x: 0.0432658805115393
  y: -0.0009206792112210643
  z: 0.020447173611291402","linear: 
  x: 0.28074082801552847
  y: 0.19345695069169727
  z: -0.08930045499661363
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.2365031
"seq: 7955
stamp: 
  secs: 1722376931
  nsecs: 236481905
frame_id: ""world""",1722376931.236482,"position: 
  x: -0.5548157601093775
  y: -1.993028199877079
  z: 1.424179407987768
orientation: 
  x: 0.005874374255928468
  y: 0.017741913714379925
  z: 0.0003082208202688925
  w: 0.9998252953515323","linear: 
  x: -0.9509744514322499
  y: -0.15385586878419372
  z: -0.03269296516829461
angular: 
  x: 0.08668238981040229
  y: -0.0005305004156639956
  z: 0.023397114448605014","linear: 
  x: 0.27540066970442423
  y: 0.17543243049672974
  z: -0.07942548914650843
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.2504056
"seq: 7956
stamp: 
  secs: 1722376931
  nsecs: 250786304
frame_id: ""world""",1722376931.2507863,"position: 
  x: -0.5686938497992602
  y: -1.995874973649493
  z: 1.4232826752453258
orientation: 
  x: 0.007792019798360268
  y: 0.017684885682883726
  z: 0.0004160490844909077
  w: 0.9998131606200255","linear: 
  x: -0.9571376741781861
  y: -0.17347172627907642
  z: -0.04785778700443618
angular: 
  x: 0.2005668435382791
  y: -0.005134499363475237
  z: 0.021181990866846568","linear: 
  x: 0.20032313564155102
  y: 0.011009071051285624
  z: -0.1836791097854351
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.2559664
"seq: 7957
stamp: 
  secs: 1722376931
  nsecs: 256260633
frame_id: ""world""",1722376931.2562606,"position: 
  x: -0.5739689285233842
  y: -1.997001014984899
  z: 1.4230413727920805
orientation: 
  x: 0.008536900676739389
  y: 0.01767927363161553
  z: 0.0004709276571076297
  w: 0.9998071528239013","linear: 
  x: -0.9573252727646974
  y: -0.1793173664124396
  z: -0.04807929473278021
angular: 
  x: 0.22062140480654224
  y: -0.004218450726934304
  z: 0.02222422669273656","linear: 
  x: 0.19077143782302988
  y: -0.0329170920012558
  z: -0.17784788977810675
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.2604992
"seq: 7958
stamp: 
  secs: 1722376931
  nsecs: 270460844
frame_id: ""world""",1722376931.2704608,"position: 
  x: -0.5873615867938546
  y: -1.9996171868507469
  z: 1.422868882525728
orientation: 
  x: 0.010940652368974966
  y: 0.017604871689063797
  z: 0.0006816521577247288
  w: 0.9997849298568613","linear: 
  x: -0.9485283502597619
  y: -0.1815277233374552
  z: -0.03317170937713622
angular: 
  x: 0.29877990419636113
  y: -0.010474135898680183
  z: 0.03019063862337219","linear: 
  x: 0.23601263842662126
  y: -0.044888209857535624
  z: -0.048713945690579796
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.2753143
"seq: 7959
stamp: 
  secs: 1722376931
  nsecs: 275663137
frame_id: ""world""",1722376931.2756631,"position: 
  x: -0.5922178672839573
  y: -2.0005353393040397
  z: 1.4229406561830151
orientation: 
  x: 0.01180321404237029
  y: 0.017420212247609066
  z: 0.0007274982353408062
  w: 0.9997783209741228","linear: 
  x: -0.9446407994645101
  y: -0.18081089757721952
  z: -0.024742196596667255
angular: 
  x: 0.3079942826638775
  y: -0.027609243262976323
  z: 0.02846029134694348","linear: 
  x: 0.2560993196101368
  y: -0.03771108055655638
  z: 0.016860560883422457
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.2802713
"seq: 7960
stamp: 
  secs: 1722376931
  nsecs: 291088581
frame_id: ""world""",1722376931.2910886,"position: 
  x: -0.607896764279759
  y: -2.0031351623359495
  z: 1.4223854013976243
orientation: 
  x: 0.013476864992278317
  y: 0.017015947204161993
  z: 0.0008058845230031379
  w: 0.9997640632673596","linear: 
  x: -0.9772166746007861
  y: -0.17538417403180315
  z: -0.031090423828420602
angular: 
  x: 0.2484978563100253
  y: -0.04173318413977947
  z: 0.020290108737593356","linear: 
  x: -0.012179237308798274
  y: 0.005972058366100971
  z: -0.03373520231204617
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.2960966
"seq: 7961
stamp: 
  secs: 1722376931
  nsecs: 297121763
frame_id: ""world""",1722376931.2971218,"position: 
  x: -0.6142537822724983
  y: -2.004156524016412
  z: 1.4220299015074207
orientation: 
  x: 0.013777482805138424
  y: 0.016886669839176773
  z: 0.000843431850521362
  w: 0.9997621266941503","linear: 
  x: -0.9930587489761475
  y: -0.17409456686996452
  z: -0.03701601419624801
angular: 
  x: 0.2058209085126041
  y: -0.04201559140382007
  z: 0.01867730864326812","linear: 
  x: -0.13016447742511067
  y: 0.015351685611251095
  z: -0.07654932754392524
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3021092
"seq: 7962
stamp: 
  secs: 1722376931
  nsecs: 305523634
frame_id: ""world""",1722376931.3055236,"position: 
  x: -0.6224256412717124
  y: -2.0056733468957653
  z: 1.4217545606564654
orientation: 
  x: 0.013911260633220852
  y: 0.016425342083131622
  z: 0.0007975392777854585
  w: 0.9997679975355019","linear: 
  x: -0.9878418125821151
  y: -0.17585693140146005
  z: -0.03621309381731832
angular: 
  x: 0.13337544490277875
  y: -0.07149568901200086
  z: 0.0076103831825690225","linear: 
  x: -0.0823004920318395
  y: 0.0011367743689816908
  z: -0.06543471892059635
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3173862
"seq: 7963
stamp: 
  secs: 1722376931
  nsecs: 318496704
frame_id: ""world""",1722376931.3184967,"position: 
  x: -0.6353353445106863
  y: -2.00714061889184
  z: 1.4221510931503818
orientation: 
  x: 0.013386389694546304
  y: 0.015753355552327142
  z: 0.0007362684557035752
  w: 0.9997860242414619","linear: 
  x: -0.9917662810172685
  y: -0.14924548566754547
  z: -0.008576899652412909
angular: 
  x: 0.009144399747668097
  y: -0.09016538832162299
  z: -0.002270744343239721","linear: 
  x: -0.1034257044122157
  y: 0.19781317877662385
  z: 0.14520585443619197
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3238475
"seq: 7964
stamp: 
  secs: 1722376931
  nsecs: 325536728
frame_id: ""world""",1722376931.3255367,"position: 
  x: -0.641915954243181
  y: -2.0081104296610053
  z: 1.4224472772088577
orientation: 
  x: 0.012724591712325152
  y: 0.015461310805923912
  z: 0.0008409756309096066
  w: 0.9997991425250901","linear: 
  x: -0.9787492384654483
  y: -0.14526794056784778
  z: 0.004453904371001035
angular: 
  x: -0.06044134897092705
  y: -0.08745899352949292
  z: 0.00830692936201816","linear: 
  x: -0.0005256241673021328
  y: 0.217164720975444
  z: 0.23510518775544814
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3391204
"seq: 7965
stamp: 
  secs: 1722376931
  nsecs: 339802980
frame_id: ""world""",1722376931.339803,"position: 
  x: -0.6551245775598343
  y: -2.0107010873564075
  z: 1.4224709401570497
orientation: 
  x: 0.011643892055555426
  y: 0.014874838242478613
  z: 0.0007785826822287014
  w: 0.999821260413113","linear: 
  x: -0.9544250983264798
  y: -0.1595943600223988
  z: 0.005750462576371884
angular: 
  x: -0.11987314892551579
  y: -0.084049690160419
  z: -0.0036888032260383214","linear: 
  x: 0.17902387487559973
  y: 0.08858445706600504
  z: 0.21992227260266767
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3447516
"seq: 7966
stamp: 
  secs: 1722376931
  nsecs: 345521450
frame_id: ""world""",1722376931.3455215,"position: 
  x: -0.6603370158230831
  y: -2.0118443906854155
  z: 1.4224285397727532
orientation: 
  x: 0.011273911291264252
  y: 0.014754755946959065
  z: 0.0007643511462676513
  w: 0.9998272910200379","linear: 
  x: -0.9454613484727059
  y: -0.16668826415044313
  z: 0.004425213110106611
angular: 
  x: -0.12281763837906108
  y: -0.07099189454279316
  z: -0.004543433722696165","linear: 
  x: 0.23792221925599844
  y: 0.032204760917821054
  z: 0.20076276032353485
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3596244
"seq: 7967
stamp: 
  secs: 1722376931
  nsecs: 359932184
frame_id: ""world""",1722376931.3599322,"position: 
  x: -0.6733739653719639
  y: -2.015009056380708
  z: 1.422341108999386
orientation: 
  x: 0.011531490599450347
  y: 0.014749191157856879
  z: 0.0007783298153320622
  w: 0.9998244247303836","linear: 
  x: -0.9234672154790354
  y: -0.1914746217773887
  z: 0.001646301943601047
angular: 
  x: -0.01685216651766148
  y: -0.02405859280163622
  z: 0.00015120311835051172","linear: 
  x: 0.37578769120074607
  y: -0.15530247704719585
  z: 0.15864270549341927
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3641734
"seq: 7968
stamp: 
  secs: 1722376931
  nsecs: 365623236
frame_id: ""world""",1722376931.3656232,"position: 
  x: -0.6785254616313388
  y: -2.0163142189696135
  z: 1.4223064727539652
orientation: 
  x: 0.011688236361104663
  y: 0.01485263543121255
  z: 0.0007531597219689636
  w: 0.9998210925470354","linear: 
  x: -0.9180619541064035
  y: -0.19946287571941676
  z: 0.0009953727794166332
angular: 
  x: 0.005190939241032872
  y: -0.005629930373778388
  z: -0.0024776163391271346","linear: 
  x: 0.40012878318224104
  y: -0.20824055188563054
  z: 0.147064877196961
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.369539
"seq: 7969
stamp: 
  secs: 1722376931
  nsecs: 379480600
frame_id: ""world""",1722376931.3794806,"position: 
  x: -0.6912130929008554
  y: -2.0192080033602786
  z: 1.4223188562616589
orientation: 
  x: 0.012110547195297274
  y: 0.014966971330893216
  z: 0.0006687425270217537
  w: 0.9998144213799095","linear: 
  x: -0.9126342868419675
  y: -0.20545991195472688
  z: 0.0025930801820779063
angular: 
  x: 0.0350760708852961
  y: 0.006093098764384599
  z: -0.007277941411224873","linear: 
  x: 0.39929997467914063
  y: -0.23026908753404068
  z: 0.14394808553216512
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3837783
"seq: 7970
stamp: 
  secs: 1722376931
  nsecs: 385525465
frame_id: ""world""",1722376931.3855255,"position: 
  x: -0.6964521722804229
  y: -2.019724656350889
  z: 1.419956653922194
orientation: 
  x: 0.013699164436398223
  y: 0.015014531553347693
  z: 0.0007328878879900817
  w: 0.99979315841394","linear: 
  x: -0.9011776079994107
  y: -0.18245204008034588
  z: -0.07615491767580662
angular: 
  x: 0.16824782777155023
  y: 0.008704115775416934
  z: 0.0025442194977462933","linear: 
  x: 0.4665827690154478
  y: -0.0487259790746504
  z: -0.44843853969523007
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.3906589
"seq: 7971
stamp: 
  secs: 1722376931
  nsecs: 401174784
frame_id: ""world""",1722376931.4011748,"position: 
  x: -0.7105932819292934
  y: -2.022317025156464
  z: 1.4182452855531078
orientation: 
  x: 0.015468555808756465
  y: 0.015260368570547982
  z: 0.0008865280954020654
  w: 0.9997635015343471","linear: 
  x: -0.8967651806656463
  y: -0.17589268424502122
  z: -0.09519620326336782
angular: 
  x: 0.20136927890164566
  y: 0.023151111697318174
  z: 0.014996677658799827","linear: 
  x: 0.44570318912035295
  y: 0.0023779514709625325
  z: -0.5308055259432847
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.4044237
"seq: 7972
stamp: 
  secs: 1722376931
  nsecs: 406475782
frame_id: ""world""",1722376931.4064758,"position: 
  x: -0.7155344416097447
  y: -2.0233928443511844
  z: 1.4184638706777255
orientation: 
  x: 0.015638314270763575
  y: 0.014966285268955316
  z: 0.0009765165483737986
  w: 0.9997652223634546","linear: 
  x: -0.9010725920251625
  y: -0.18082039200414707
  z: -0.07284523285295791
angular: 
  x: 0.16522405023073772
  y: -0.01186093596195066
  z: 0.020614798208091437","linear: 
  x: 0.3956611722621808
  y: -0.03468653875940507
  z: -0.3420079108111362
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.4093945
"seq: 7973
stamp: 
  secs: 1722376931
  nsecs: 415534973
frame_id: ""world""",1722376931.415535,"position: 
  x: -0.7237988706670749
  y: -2.025142101469053
  z: 1.4180542267962393
orientation: 
  x: 0.015479152935901455
  y: 0.014104950576552045
  z: 0.0008846820052695422
  w: 0.9997803076333169","linear: 
  x: -0.9010628730878382
  y: -0.184454811127973
  z: -0.0693061150442527
angular: 
  x: 0.06883571236601005
  y: -0.09347437184083236
  z: 0.0022922568410076237","linear: 
  x: 0.36982427227823156
  y: -0.05865228245292105
  z: -0.2973002014085335
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.4207828
"seq: 7974
stamp: 
  secs: 1722376931
  nsecs: 427917719
frame_id: ""world""",1722376931.4279177,"position: 
  x: -0.7349615912792484
  y: -2.0274887983998324
  z: 1.4172038630469528
orientation: 
  x: 0.015472505181321776
  y: 0.01302895968866806
  z: 0.0007699446309543367
  w: 0.9997951064983817","linear: 
  x: -0.8975061346572708
  y: -0.18695923046828636
  z: -0.0720508047277665
angular: 
  x: 0.03330122494433896
  y: -0.13447872369557046
  z: -0.0069821064869045775","linear: 
  x: 0.36241625904237884
  y: -0.07153239178931126
  z: -0.29051512375666155
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.432862
"seq: 7975
stamp: 
  secs: 1722376931
  nsecs: 435509682
frame_id: ""world""",1722376931.4355097,"position: 
  x: -0.7419721185576945
  y: -2.0292329842838845
  z: 1.417585728335836
orientation: 
  x: 0.014543757991727224
  y: 0.011146248761158056
  z: 0.0007234807503365458
  w: 0.9998318442706436","linear: 
  x: -0.9017265053669584
  y: -0.1983649055736961
  z: -0.042710818093697
angular: 
  x: -0.061859850509920405
  y: -0.2580658061608103
  z: -0.0073581632536691075","linear: 
  x: 0.31044517810635913
  y: -0.152507107794356
  z: -0.05536033612477079
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.4397738
"seq: 7976
stamp: 
  secs: 1722376931
  nsecs: 451535940
frame_id: ""world""",1722376931.451536,"position: 
  x: -0.7566023232383626
  y: -2.0327296515039515
  z: 1.417824822542444
orientation: 
  x: 0.013845950142486883
  y: 0.008407934391499046
  z: 0.0006018958192312503
  w: 0.9998686083807926","linear: 
  x: -0.9028644431160052
  y: -0.20911150185795865
  z: -0.01764253185097835
angular: 
  x: -0.07725314118383761
  y: -0.30941528826736675
  z: -0.010659605870054828","linear: 
  x: 0.2673643736438602
  y: -0.2109541412285712
  z: 0.12742821298442164
angular: 
  x: 0.0
  y: 0.0
  z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","x: 0.0
y: 0.0
z: 0.0","(0.0, 0.0, 0.0, 0.0)",1722376931.455942
