Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
340,0,-0.043002,0.078845,-1.567517,-1303.489624,-1366.085449,1109.959717
341,0,-0.042401,0.084328,-1.566626,-1302.660400,-1367.162720,1109.640503
342,0,-0.046373,0.079758,-1.567188,-1301.688721,-1368.220215,1109.221191
343,0,-0.044942,0.078285,-1.569451,-1300.936157,-1369.014404,1108.952026
344,0,-0.047523,0.077370,-1.568846,-1299.915649,-1370.116699,1108.723389
345,0,-0.050207,0.073787,-1.566599,-1298.922363,-1371.352905,1108.504272
346,0,-0.047412,0.072192,-1.568162,-1298.204712,-1372.156372,1108.373779
347,0,-0.047900,0.070729,-1.567646,-1297.189697,-1373.265503,1108.331055
348,0,-0.046781,0.064977,-1.566957,-1296.415771,-1374.241333,1108.279053
349,0,-0.044296,0.061278,-1.568341,-1295.681519,-1375.302612,1108.056763
350,0,-0.042887,0.055929,-1.567444,-1294.857056,-1376.375854,1108.006470
351,0,-0.042212,0.044873,-1.569196,-1294.165161,-1377.232422,1108.059570
352,0,-0.039418,0.045041,-1.568428,-1293.285400,-1378.022583,1107.928101
353,0,-0.039587,0.040887,-1.568015,-1292.328003,-1378.802612,1107.904907
354,0,-0.043352,0.034191,-1.567761,-1291.264771,-1379.951660,1107.851196
355,0,-0.045542,0.039114,-1.569955,-1290.190796,-1380.784058,1107.541382
356,0,-0.047155,0.039100,-1.567954,-1289.068848,-1381.889038,1107.355713
357,0,-0.048636,0.033881,-1.570218,-1288.018311,-1382.818237,1107.213623
358,0,-0.046475,0.037359,-1.569018,-1287.053955,-1383.686646,1106.913940
359,0,-0.046721,0.033222,-1.568871,-1285.971313,-1384.859741,1106.707275
360,0,-0.045451,0.030156,-1.568008,-1285.054321,-1385.721802,1106.443237
361,0,-0.041709,0.036835,-1.569890,-1284.121216,-1386.475342,1105.929443
362,0,-0.040923,0.036880,-1.571591,-1283.040283,-1387.473267,1105.537476
363,0,-0.042934,0.035259,-1.567858,-1282.042725,-1388.372192,1105.052490
364,0,-0.042092,0.037061,-1.569176,-1280.973999,-1389.152466,1104.526855
365,0,-0.041687,0.037300,-1.568246,-1279.992432,-1389.802734,1104.166138
366,0,-0.043894,0.037568,-1.569718,-1278.901733,-1390.546265,1103.729492
367,0,-0.042282,0.043582,-1.569114,-1277.845093,-1391.522827,1103.270874
368,0,-0.042675,0.038749,-1.568983,-1276.852783,-1392.291260,1102.708862
369,0,-0.041830,0.038385,-1.569017,-1275.866943,-1393.034302,1102.356812
370,0,-0.039850,0.037013,-1.568337,-1274.998779,-1393.602295,1102.152466
371,0,-0.039246,0.036005,-1.567830,-1273.950195,-1394.467407,1101.915649
372,0,-0.037348,0.035221,-1.570755,-1273.168945,-1394.977661,1101.779297
373,0,-0.035333,0.031250,-1.569188,-1272.400757,-1395.483521,1101.797241
374,0,-0.033921,0.028963,-1.568799,-1271.485962,-1396.199951,1101.642700
375,0,-0.032800,0.027101,-1.566391,-1270.538696,-1396.952881,1101.645874
376,0,-0.031468,0.024956,-1.567028,-1269.721436,-1397.384644,1101.691284
377,0,-0.033189,0.025981,-1.568622,-1268.760254,-1397.991577,1101.689819
378,0,-0.034747,0.024512,-1.568888,-1267.871704,-1398.407959,1101.830933
379,0,-0.036610,0.023668,-1.567536,-1266.905640,-1398.899902,1102.003418
380,0,-0.038033,0.021857,-1.569447,-1266.015259,-1399.169312,1102.121826
381,0,-0.039429,0.020841,-1.569322,-1265.117920,-1399.540527,1102.292358
382,0,-0.040015,0.020479,-1.568874,-1264.260620,-1399.934570,1102.405029
383,0,-0.040551,0.021111,-1.568098,-1263.291748,-1400.525024,1102.464233
384,0,-0.040349,0.021118,-1.568615,-1262.504150,-1400.902222,1102.521484
385,0,-0.037173,0.021162,-1.569496,-1261.841553,-1401.154785,1102.467651
386,0,-0.038244,0.020902,-1.569674,-1260.958984,-1401.478760,1102.480591
387,0,-0.037686,0.021153,-1.569666,-1260.205566,-1401.799683,1102.399902
388,0,-0.037250,0.021772,-1.567996,-1259.409790,-1402.165405,1102.327148
389,0,-0.034828,0.021795,-1.567000,-1258.594727,-1402.291138,1102.288330
390,0,-0.034988,0.022512,-1.566885,-1257.810303,-1402.556763,1102.118042
391,0,-0.034212,0.021761,-1.567382,-1257.130615,-1402.691772,1101.922607
392,0,-0.034007,0.019955,-1.565868,-1256.447144,-1402.691406,1101.899658
393,0,-0.037167,0.021431,-1.568181,-1255.638794,-1402.863403,1101.741455
394,0,-0.037454,0.021444,-1.568008,-1254.931274,-1403.189697,1101.506714
395,0,-0.037848,0.021283,-1.567574,-1254.259644,-1403.271973,1101.487671
396,0,-0.037324,0.022901,-1.567939,-1253.629517,-1403.386597,1101.432373
397,0,-0.036942,0.022918,-1.568156,-1252.998047,-1403.463257,1101.453857
398,0,-0.035761,0.019609,-1.567786,-1252.429321,-1403.397827,1101.601440
399,0,-0.036764,0.017076,-1.566609,-1251.841675,-1403.473022,1101.718384
400,0,-0.035508,0.018017,-1.567808,-1251.313477,-1403.510620,1101.736328
401,0,-0.034301,0.016883,-1.566760,-1250.825562,-1403.418091,1101.849609
402,0,-0.034095,0.016433,-1.566962,-1250.301514,-1403.331177,1101.946899
403,0,-0.032023,0.017760,-1.568558,-1249.765503,-1403.146973,1101.995117
404,0,-0.032672,0.018067,-1.569124,-1249.219116,-1403.031738,1102.075317
405,0,-0.031965,0.017953,-1.568771,-1248.720947,-1402.767578,1102.252563
406,0,-0.032869,0.016073,-1.568012,-1248.239380,-1402.433716,1102.483887
407,0,-0.033542,0.016375,-1.568179,-1247.791626,-1402.351318,1102.452026
408,0,-0.032793,0.016151,-1.567419,-1247.382812,-1402.156616,1102.463623
409,0,-0.033068,0.015482,-1.567109,-1246.984863,-1401.879639,1102.516357
410,0,-0.032962,0.017907,-1.568440,-1246.576294,-1401.717041,1102.473999
411,0,-0.032823,0.018263,-1.568496,-1246.182739,-1401.462646,1102.504639
412,0,-0.033412,0.019240,-1.567428,-1245.720215,-1401.270020,1102.572632
413,0,-0.032631,0.019008,-1.568675,-1245.282349,-1401.047119,1102.629883
414,0,-0.030000,0.017059,-1.566007,-1244.965942,-1400.378418,1102.885498
415,0,-0.032578,0.017208,-1.567529,-1244.615234,-1400.128540,1102.848145
416,0,-0.033652,0.018416,-1.566647,-1244.350464,-1399.593750,1102.917725
417,0,-0.032199,0.020496,-1.567779,-1244.114502,-1399.312622,1102.889282
418,0,-0.032848,0.019669,-1.566832,-1243.819824,-1398.749756,1103.112915
419,0,-0.033244,0.019677,-1.568930,-1243.657959,-1398.216309,1103.184326
420,0,-0.031524,0.019014,-1.567546,-1243.451294,-1397.538940,1103.437256
421,0,-0.031580,0.019196,-1.568059,-1243.267700,-1396.933960,1103.621216
422,0,-0.033562,0.019046,-1.569384,-1243.097046,-1396.501953,1103.654297
423,0,-0.032451,0.018558,-1.568960,-1242.950806,-1395.817505,1103.846924
424,0,-0.033174,0.020036,-1.570457,-1242.813110,-1395.100098,1104.053589
425,0,-0.034542,0.020166,-1.571695,-1242.722900,-1394.564453,1104.104736
426,0,-0.034332,0.019278,-1.568676,-1242.531372,-1394.169434,1104.111450
427,0,-0.034597,0.020204,-1.568510,-1242.427246,-1393.497925,1104.153564
428,0,-0.032878,0.020138,-1.568227,-1242.322266,-1392.926758,1104.226685
429,0,-0.031841,0.020740,-1.569469,-1242.333618,-1392.140991,1104.306396
430,0,-0.031094,0.021247,-1.569362,-1242.247437,-1391.267456,1104.510010
431,0,-0.029563,0.019678,-1.567223,-1242.240601,-1390.564575,1104.669434
432,0,-0.031784,0.019651,-1.566908,-1242.171509,-1390.028687,1104.728760
433,0,-0.031070,0.022904,-1.567854,-1242.155273,-1389.367310,1104.734863
434,0,-0.030404,0.023393,-1.567394,-1242.155762,-1388.599854,1104.780273
435,0,-0.027162,0.019578,-1.568083,-1242.281494,-1387.627075,1105.000854
436,0,-0.025644,0.025237,-1.567044,-1242.336426,-1386.754272,1104.906738
437,0,-0.026820,0.025138,-1.568150,-1242.406860,-1386.049072,1104.860718
438,0,-0.026758,0.025378,-1.568543,-1242.472046,-1385.015503,1105.015747
439,0,-0.026437,0.026346,-1.569358,-1242.545776,-1384.146484,1105.047119
440,0,-0.028987,0.021494,-1.570180,-1242.629028,-1383.373779,1105.086426
441,0,-0.028315,0.026340,-1.567832,-1242.693970,-1382.558228,1105.039673
442,0,-0.029229,0.025873,-1.568049,-1242.815552,-1381.582642,1105.077881
443,0,-0.028529,0.025779,-1.568888,-1243.044189,-1380.540771,1105.104980
444,0,-0.028407,0.025776,-1.568822,-1243.234619,-1379.408813,1105.293213
445,0,-0.028888,0.026252,-1.567776,-1243.396606,-1378.722534,1105.275757
446,0,-0.029414,0.026448,-1.568124,-1243.577759,-1377.734985,1105.327148
447,0,-0.028938,0.025656,-1.569367,-1243.832397,-1376.616943,1105.306152
448,0,-0.028319,0.024784,-1.566745,-1243.993652,-1375.559570,1105.451050
449,0,-0.028590,0.023530,-1.566293,-1244.218506,-1374.505127,1105.451050
450,0,-0.028929,0.020941,-1.569986,-1244.606812,-1373.325439,1105.556396
451,0,-0.026603,0.026789,-1.569958,-1244.898926,-1372.147827,1105.500488
452,0,-0.026981,0.026668,-1.570495,-1245.197876,-1371.224121,1105.380981
453,0,-0.026149,0.026259,-1.569790,-1245.513916,-1370.227051,1105.329468
454,0,-0.023853,0.027947,-1.569320,-1245.690674,-1369.466919,1105.295532
455,0,-0.022034,0.030200,-1.567154,-1246.093140,-1368.305176,1105.264526
456,0,-0.020821,0.032840,-1.569787,-1246.491577,-1367.217651,1105.216553
457,0,-0.018461,0.036143,-1.569832,-1246.815674,-1366.268188,1105.110474
458,0,-0.016033,0.039333,-1.567709,-1247.091919,-1365.572632,1104.955933
459,0,-0.015416,0.036495,-1.569296,-1247.516235,-1364.559570,1104.943726
460,0,-0.013021,0.043571,-1.568705,-1247.965942,-1363.445312,1104.847778
461,0,-0.009536,0.044225,-1.567021,-1248.410522,-1362.226929,1104.981934
462,0,-0.008800,0.044816,-1.568063,-1248.784912,-1361.150513,1105.015381
463,0,-0.010172,0.042563,-1.568434,-1249.236938,-1359.937256,1105.193970
464,0,-0.009515,0.042814,-1.568333,-1249.798462,-1358.688354,1105.448120
465,0,-0.011756,0.043537,-1.569773,-1250.253784,-1357.771729,1105.420288
466,0,-0.012194,0.041492,-1.568616,-1250.693848,-1356.738647,1105.588989
467,0,-0.013181,0.040789,-1.568632,-1251.196167,-1355.616455,1105.915039
468,0,-0.011443,0.040801,-1.567017,-1251.794189,-1354.270264,1106.537476
469,0,-0.011729,0.041349,-1.567353,-1252.264160,-1353.286987,1106.986328
470,0,-0.013085,0.040946,-1.567915,-1252.811157,-1352.343262,1107.511841
471,0,-0.009403,0.044397,-1.567082,-1253.414307,-1351.503174,1107.936768
472,0,-0.008578,0.047194,-1.566764,-1253.969482,-1350.647583,1108.529663
473,0,-0.006671,0.048728,-1.567593,-1254.585815,-1349.814453,1108.884033
474,0,-0.004505,0.051145,-1.567716,-1255.200195,-1349.017822,1109.303589
475,0,-0.002636,0.053974,-1.566142,-1255.872070,-1348.097168,1109.901123
476,0,-0.000276,0.052961,-1.567218,-1256.399658,-1347.603760,1110.154785
477,0,0.002685,0.059666,-1.565844,-1257.032715,-1346.826416,1110.272949
478,0,0.006409,0.061301,-1.566411,-1257.852051,-1345.878906,1110.585815
479,0,0.007529,0.064287,-1.567590,-1258.442749,-1345.041260,1110.928467
480,0,0.005618,0.061305,-1.567558,-1259.044678,-1344.415039,1111.231689
481,0,0.008259,0.064962,-1.566548,-1259.790527,-1343.529785,1111.325806
482,0,0.008442,0.064126,-1.566695,-1260.524414,-1342.670166,1111.682129
483,0,0.006670,0.064365,-1.565349,-1261.200928,-1341.919189,1111.931519
484,0,0.003804,0.058833,-1.567474,-1261.940674,-1341.067017,1112.368896
485,0,0.005112,0.060042,-1.566145,-1262.772217,-1340.085449,1112.627686
486,0,0.003703,0.058094,-1.564086,-1263.502930,-1339.369995,1113.083618
487,0,0.004857,0.059361,-1.563973,-1264.107910,-1339.038818,1113.429932
488,0,0.004292,0.060368,-1.566671,-1265.105835,-1338.181519,1113.737793
489,0,0.004825,0.060777,-1.566242,-1265.936401,-1337.620850,1114.102661
490,0,0.004666,0.061858,-1.567213,-1266.730347,-1337.054932,1114.466187
491,0,0.006431,0.062452,-1.566667,-1267.591797,-1336.581909,1114.820923
492,0,0.006670,0.061695,-1.564933,-1268.409424,-1336.137573,1115.085083
493,0,0.006680,0.062517,-1.565145,-1269.187744,-1335.712769,1115.301514
494,0,0.007834,0.065561,-1.565833,-1270.027344,-1335.352783,1115.434814
495,0,0.008191,0.066111,-1.564734,-1270.836182,-1334.877808,1115.534180
496,0,0.007863,0.066597,-1.565365,-1271.649536,-1334.497803,1115.510498
497,0,0.006730,0.066945,-1.565897,-1272.545166,-1334.146240,1115.480469
498,0,0.005875,0.066173,-1.565583,-1273.453491,-1333.749756,1115.454468
499,0,0.004666,0.065687,-1.566601,-1274.322876,-1333.388916,1115.433472
500,0,0.004056,0.065087,-1.566758,-1275.236328,-1333.078003,1115.339722
501,0,0.004481,0.065807,-1.567828,-1276.181763,-1332.703979,1115.311768
502,0,0.006378,0.063637,-1.565656,-1277.157715,-1332.474976,1115.187988
503,0,0.006572,0.063518,-1.565808,-1278.115112,-1332.325317,1114.947021
504,0,0.006720,0.063318,-1.566341,-1279.040039,-1332.157104,1114.781006
505,0,0.007000,0.064392,-1.566414,-1279.977173,-1331.931396,1114.709595
506,0,0.005541,0.065116,-1.566759,-1280.870972,-1331.937256,1114.466797
507,0,0.003840,0.066681,-1.567704,-1281.695923,-1331.933838,1114.300415
508,0,0.002038,0.068174,-1.567888,-1282.645264,-1331.819824,1114.200928
509,0,0.001014,0.069153,-1.566800,-1283.622192,-1331.770020,1114.018066
510,0,-0.000527,0.069881,-1.567456,-1284.446533,-1331.862671,1113.779297
511,0,-0.003148,0.070842,-1.568009,-1285.341675,-1331.852539,1113.603760
512,0,-0.002723,0.072347,-1.566692,-1286.312134,-1331.804077,1113.508667
513,0,-0.003857,0.074034,-1.566995,-1287.146484,-1331.895630,1113.311279
514,0,-0.006937,0.075681,-1.567129,-1288.007324,-1331.953979,1113.087158
515,0,-0.009834,0.077707,-1.568621,-1288.849243,-1332.207275,1112.826050
516,0,-0.009434,0.078542,-1.566980,-1289.788208,-1332.340576,1112.730225
517,0,-0.010592,0.079790,-1.567454,-1290.624390,-1332.552368,1112.625244
518,0,-0.012913,0.081127,-1.567846,-1291.469727,-1332.884766,1112.419556
519,0,-0.016383,0.082041,-1.567196,-1292.218140,-1333.282104,1112.240112
520,0,-0.017938,0.083345,-1.567228,-1293.175659,-1333.483765,1112.199097
521,0,-0.016802,0.085881,-1.566965,-1293.954102,-1333.644165,1112.191895
522,0,-0.019715,0.086874,-1.567249,-1294.738281,-1334.246338,1111.878418
523,0,-0.021072,0.088519,-1.567645,-1295.511719,-1334.668091,1111.738159
524,0,-0.021500,0.089777,-1.567462,-1296.383423,-1334.971680,1111.758789
525,0,-0.021029,0.089514,-1.568728,-1297.186035,-1335.304688,1111.671631
526,0,-0.019287,0.089482,-1.568242,-1297.894775,-1335.678467,1111.722656
527,0,-0.020416,0.087506,-1.568612,-1298.682739,-1336.130371,1111.685059
528,0,-0.019472,0.089112,-1.568387,-1299.567261,-1336.828613,1111.479004
529,0,-0.019469,0.088879,-1.568655,-1300.327881,-1337.360229,1111.437012
530,0,-0.020470,0.088810,-1.569401,-1301.046509,-1337.953369,1111.322021
531,0,-0.018237,0.087982,-1.567893,-1301.820557,-1338.328003,1111.437744
532,0,-0.020390,0.086090,-1.567980,-1302.527222,-1338.942871,1111.395752
533,0,-0.022062,0.088247,-1.569662,-1303.155762,-1339.817627,1111.151367
534,0,-0.022263,0.088382,-1.567532,-1303.832397,-1340.569824,1111.164062
535,0,-0.020927,0.087795,-1.567113,-1304.442383,-1341.185425,1111.203613
536,0,-0.021891,0.085971,-1.567227,-1305.012207,-1341.969971,1111.136719
537,0,-0.021936,0.088841,-1.568668,-1305.523438,-1342.816040,1111.050903
538,0,-0.020113,0.088119,-1.568519,-1306.151855,-1343.577759,1110.945435
539,0,-0.021763,0.087938,-1.569381,-1306.733765,-1344.072998,1111.138062
540,0,-0.021444,0.086167,-1.568067,-1307.250732,-1344.935425,1111.046265
541,0,-0.022352,0.087362,-1.569419,-1307.704956,-1346.022217,1110.829590
542,0,-0.021486,0.082060,-1.569666,-1308.280884,-1346.959839,1111.021362
543,0,-0.019939,0.087848,-1.570048,-1308.771973,-1347.796753,1110.950806
544,0,-0.020369,0.085612,-1.568072,-1309.204712,-1348.655762,1110.968628
545,0,-0.023081,0.085207,-1.568962,-1309.603638,-1349.622681,1110.903198
546,0,-0.024349,0.083661,-1.568385,-1310.051636,-1350.522949,1110.934204
547,0,-0.026378,0.083261,-1.569383,-1310.454224,-1351.410889,1110.976562
548,0,-0.026983,0.079605,-1.567743,-1310.786377,-1352.342773,1111.008911
549,0,-0.028298,0.078477,-1.568607,-1311.102173,-1353.222046,1111.070679
550,0,-0.029970,0.072450,-1.569026,-1311.423462,-1354.180298,1111.264404
551,0,-0.031945,0.071085,-1.569411,-1311.793335,-1355.261475,1111.247314
552,0,-0.032898,0.074908,-1.569175,-1312.078979,-1356.273071,1111.114136
553,0,-0.034252,0.072924,-1.567603,-1312.309204,-1357.243286,1111.299561
554,0,-0.034286,0.072656,-1.569391,-1312.626465,-1358.317627,1111.200806
555,0,-0.035344,0.071860,-1.569142,-1312.825562,-1359.515137,1111.072144
556,0,-0.037140,0.072383,-1.568486,-1312.972168,-1360.683960,1111.016968
557,0,-0.036007,0.071544,-1.568506,-1313.266113,-1361.595215,1110.947754
558,0,-0.036775,0.072149,-1.569546,-1313.464478,-1362.771362,1110.704468
559,0,-0.034755,0.071416,-1.567762,-1313.657593,-1364.026978,1110.400024
560,0,-0.033772,0.072366,-1.569099,-1313.783325,-1364.993530,1110.237183
561,0,-0.032756,0.071684,-1.567785,-1313.905396,-1366.309570,1109.819580
562,0,-0.032451,0.067760,-1.568316,-1313.996460,-1367.477417,1109.607178
563,0,-0.033445,0.073265,-1.568476,-1314.045410,-1368.807251,1108.974487
564,0,-0.035523,0.072990,-1.568632,-1314.104370,-1369.934570,1108.629028
565,0,-0.037304,0.073390,-1.569384,-1314.138550,-1371.023071,1108.274170
566,0,-0.038203,0.068925,-1.567080,-1314.123291,-1371.943481,1108.024780
567,0,-0.043546,0.061297,-1.568566,-1314.161865,-1373.054688,1107.779785
568,0,-0.042498,0.064884,-1.566239,-1314.125366,-1373.936523,1107.346680
569,0,-0.046686,0.061504,-1.567090,-1314.119995,-1374.926025,1107.074341
570,0,-0.050207,0.058187,-1.568018,-1314.050537,-1375.978271,1106.799683
571,0,-0.053245,0.057549,-1.569916,-1314.004639,-1376.859741,1106.748413
572,0,-0.056095,0.053120,-1.567634,-1313.865601,-1378.134399,1106.553223
573,0,-0.055657,0.052771,-1.566645,-1313.758789,-1379.337402,1106.367065
574,0,-0.053709,0.055478,-1.568608,-1313.673340,-1380.367065,1106.300293
575,0,-0.052517,0.056555,-1.568418,-1313.537354,-1381.510986,1106.223389
576,0,-0.050366,0.056162,-1.566213,-1313.289429,-1382.867188,1106.115845
577,0,-0.051763,0.055263,-1.567375,-1313.207397,-1383.746826,1105.930176
578,0,-0.049382,0.056582,-1.566594,-1312.950073,-1384.875000,1105.685425
579,0,-0.052449,0.058021,-1.566900,-1312.682861,-1386.176880,1105.324341
580,0,-0.051022,0.057570,-1.568008,-1312.413818,-1387.373535,1105.031616
581,0,-0.052009,0.057667,-1.568689,-1312.319092,-1388.078857,1104.744019
582,0,-0.051747,0.057029,-1.568052,-1312.079102,-1388.922119,1104.524170
583,0,-0.051992,0.057959,-1.566671,-1311.776733,-1390.002808,1104.226807
584,0,-0.052928,0.053361,-1.567560,-1311.393799,-1391.257812,1103.752441
585,0,-0.053920,0.043835,-1.565758,-1311.257202,-1391.687500,1103.787842
586,0,-0.057198,0.050162,-1.567901,-1310.888306,-1392.723022,1103.256226
587,0,-0.059571,0.048193,-1.567466,-1310.566528,-1393.505859,1103.072754
588,0,-0.062153,0.046408,-1.568294,-1310.109497,-1394.275024,1102.953613
589,0,-0.065744,0.041071,-1.569665,-1309.669556,-1395.044434,1102.952881
590,0,-0.067220,0.040969,-1.571187,-1309.307617,-1395.716553,1102.954834
591,0,-0.064327,0.041965,-1.567509,-1308.927979,-1396.358398,1102.895020
592,0,-0.064879,0.042484,-1.567702,-1308.500122,-1397.281616,1102.721802
593,0,-0.065311,0.043433,-1.566786,-1307.934326,-1398.387573,1102.471802
594,0,-0.066205,0.038492,-1.568709,-1307.516968,-1399.111328,1102.481079
595,0,-0.062570,0.043770,-1.566557,-1307.021606,-1399.679565,1102.418335
596,0,-0.062082,0.044401,-1.566069,-1306.534302,-1400.383179,1102.303223
597,0,-0.064230,0.045288,-1.568042,-1305.958374,-1401.272339,1102.013306
598,0,-0.064601,0.040978,-1.568929,-1305.422241,-1401.977783,1101.937378
599,0,-0.063079,0.045468,-1.568369,-1304.886108,-1402.505005,1101.642090
600,0,-0.063467,0.044900,-1.568026,-1304.320312,-1403.098755,1101.429321
601,0,-0.063545,0.044515,-1.569133,-1303.702637,-1403.672729,1101.206299
602,0,-0.062869,0.044783,-1.566900,-1303.044434,-1404.304443,1101.026489
603,0,-0.063872,0.039628,-1.568653,-1302.496460,-1404.729126,1100.918213
604,0,-0.065662,0.039692,-1.569129,-1301.870483,-1405.235596,1100.731323
605,0,-0.063895,0.043601,-1.567976,-1301.121826,-1405.619873,1100.516357
606,0,-0.064633,0.044163,-1.568131,-1300.444946,-1406.010498,1100.456665
607,0,-0.064730,0.044494,-1.568436,-1299.691284,-1406.673340,1100.390137
608,0,-0.064930,0.043737,-1.569214,-1299.085327,-1406.861938,1100.302856
609,0,-0.066377,0.037921,-1.570336,-1298.405640,-1407.232666,1100.447754
610,0,-0.065189,0.040663,-1.569563,-1297.724487,-1407.450928,1100.424561
